alt_1,velo_1,acc_1,time_1,alt_2,velo_2,acc_2,time_2,,avg_alt_1,avg_velo_1,avg_acc_1,avg_time_1,avg_alt_2,avg_velo_2,avg_acc_2,avg_time_2
3438.588427,231.2031683,-17.00294029,11.8034286,3032.576164,233.3674768,-17.47072067,9.575482787,,#DIV/0!,,,,,,,
3439.102526,231.1653454,-17.000385,11.80565309,3032.823121,233.3489851,-17.46919252,9.576541226,,#DIV/0!,,,,,,,
3441.672605,230.9762591,-16.99312302,11.81677556,3034.057805,233.2565347,-17.46473657,9.581833423,,#DIV/0!,,,,,,,
3442.12929,230.9426582,-16.98892846,11.81875289,3034.277253,233.2401033,-17.46337581,9.582774259,,#DIV/0!,,,,,,,
3442.700046,230.9006699,-16.98737801,11.82122455,3034.551542,233.2195656,-17.46242816,9.583950302,,#DIV/0!,,,,,,,
3443.718028,230.8257769,-16.97485709,11.82563329,3035.040722,233.182938,-17.45569742,9.586047811,,#DIV/0!,,,,,,,
3444.226647,230.788358,-16.97221902,11.82783766,3035.285225,233.1646313,-17.4541474,9.587096566,,#DIV/0!,,,,,,,
3446.769333,230.6012927,-16.96457274,11.83885952,3036.507647,233.0731057,-17.44937758,9.592340337,,#DIV/0!,,,,,,,
3447.221152,230.5680516,-16.96118582,11.84081896,3036.724917,233.0568389,-17.44827761,9.593272564,,#DIV/0!,,,,,,,
3447.785829,230.5265096,-16.95985371,11.84326826,3036.996482,233.0365063,-17.44741295,9.594437846,,#DIV/0!,,,,,,,
3448.810687,230.4511107,-16.94752347,11.84771399,3037.486375,232.9998281,-17.44062818,9.596540062,,#DIV/0!,,,,,,,
3449.322738,230.4134387,-16.9450003,11.84993685,3037.731235,232.9814961,-17.43911136,9.59759117,,#DIV/0!,,,,,,,
3451.88258,230.2251066,-16.93967197,11.86105116,3038.955437,232.8898442,-17.43540771,9.602846709,,#DIV/0!,,,,,,,
3452.337446,230.1916359,-16.93304776,11.86302704,3039.173023,232.8735539,-17.43257365,9.603781027,,#DIV/0!,,,,,,,
3452.90593,230.1498222,-16.93208354,11.86549689,3039.444983,232.8531958,-17.43182662,9.604948925,,#DIV/0!,,,,,,,
3453.939651,230.0737715,-16.91941932,11.86998841,3039.935355,232.8164857,-17.42450843,9.607054849,,#DIV/0!,,,,,,,
3454.456128,230.0357746,-16.91664891,11.87223416,3040.180453,232.7981383,-17.4227619,9.608107811,,#DIV/0!,,,,,,,
3457.038085,229.8458212,-16.90885212,11.88346295,3041.40585,232.7064108,-17.41717236,9.613372621,,#DIV/0!,,,,,,,
3457.496878,229.8120672,-16.90561416,11.88545918,3041.623648,232.6901089,-17.41640327,9.614308588,,#DIV/0!,,,,,,,
3458.070269,229.7698836,-16.90426512,11.88795447,3041.895873,232.6697314,-17.41542914,9.615478545,,#DIV/0!,,,,,,,
3459.092964,229.6946435,-16.89171884,11.89240542,3042.38137,232.6333917,-17.40808408,9.617565183,,#DIV/0!,,,,,,,
3459.603935,229.6570514,-16.88894543,11.89463089,3042.624034,232.6152295,-17.40642902,9.618608501,,#DIV/0!,,,,,,,
3462.158371,229.4691216,-16.88123449,11.90575827,3043.837256,232.5244273,-17.40132878,9.623825094,,#DIV/0!,,,,,,,
3462.612277,229.4357272,-16.87801602,11.90773648,3044.052891,232.5082894,-17.39997172,9.624752488,,#DIV/0!,,,,,,,
3463.179559,229.3939939,-16.87629263,11.91020923,3044.322412,232.4881181,-17.39911888,9.625911731,,#DIV/0!,,,,,,,
3464.205628,229.318507,-16.86356855,11.91468218,3044.80968,232.4516516,-17.39176904,9.628007612,,#DIV/0!,,,,,,,
3464.718283,229.280792,-16.86059328,11.91691866,3045.053227,232.4334261,-17.39017329,9.629055553,,#DIV/0!,,,,,,,
3467.281135,229.0922504,-16.85146674,11.92810104,3046.270871,232.3423068,-17.38552337,9.634295255,,#DIV/0!,,,,,,,
3467.736535,229.05875,-16.84957129,11.93008902,3046.487291,232.3261121,-17.3837074,9.635226758,,#DIV/0!,,,,,,,
3468.305685,229.0168773,-16.8478148,11.932574,3046.757794,232.3058711,-17.3828562,9.636391136,,#DIV/0!,,,,,,,
3469.331349,228.9414234,-16.83491711,11.93705255,3047.244541,232.269449,-17.37557316,9.638486422,,#DIV/0!,,,,,,,
3469.843801,228.9037254,-16.8319669,11.93929183,3047.487829,232.2512456,-17.37398884,9.639534065,,#DIV/0!,,,,,,,
3472.405642,228.7152682,-16.82283509,11.95048821,3048.704173,232.1602369,-17.36943866,9.644772281,,#DIV/0!,,,,,,,
3472.860861,228.6817828,-16.82082977,11.95247868,3048.920362,232.1440618,-17.36760571,9.645703519,,#DIV/0!,,,,,,,
3473.429786,228.6399294,-16.8189487,11.95496677,3049.190577,232.1238454,-17.36671933,9.646867567,,#DIV/0!,,,,,,,
3474.455662,228.5644651,-16.80567297,11.95945363,3049.680802,232.0871684,-17.35941858,9.648979481,,#DIV/0!,,,,,,,
3474.968219,228.5267627,-16.80270589,11.96169706,3049.925828,232.0688376,-17.35783192,9.650035438,,#DIV/0!,,,,,,,
3477.530585,228.3382841,-16.79384409,11.97291423,3051.15086,231.9771919,-17.35160639,9.655315223,,#DIV/0!,,,,,,,
3477.985897,228.3047944,-16.79111188,11.97490839,3051.368593,231.9609052,-17.35274221,9.656253851,,#DIV/0!,,,,,,,
3478.554937,228.2629386,-16.78946078,11.97740109,3051.640737,231.9405431,-17.35136654,9.657427137,,#DIV/0!,,,,,,,
3479.588484,228.186918,-16.77609467,11.98192897,3052.126089,231.9042341,-17.34476872,9.659519708,,#DIV/0!,,,,,,,
3480.10487,228.148938,-16.77314561,11.98419291,3052.36868,231.8860865,-17.3434358,9.660565994,,#DIV/0!,,,,,,,
3482.686373,227.9590711,-16.76440194,11.9955126,3053.581538,231.7953556,-17.34002235,9.665797422,,#DIV/0!,,,,,,,
3483.145084,227.9253345,-16.76144545,11.99752499,3053.797108,231.7792288,-17.33762682,9.666727454,,#DIV/0!,,,,,,,
3483.718371,227.8831712,-16.75982987,12.00004048,3054.066548,231.7590743,-17.33686051,9.667889994,,#DIV/0!,,,,,,,
3484.759958,227.806567,-16.74489169,12.00461118,3054.547074,231.7231284,-17.33043751,9.669963377,,#DIV/0!,,,,,,,
3485.280358,227.768299,-16.74138463,12.00689654,3054.787253,231.705162,-17.32903228,9.671000069,,#DIV/0!,,,,,,,
3487.881921,227.5769991,-16.73058095,12.0183233,3055.988054,231.6153377,-17.32509549,9.676183529,,#DIV/0!,,,,,,,
3488.344194,227.5430122,-16.73006941,12.02035473,3056.201482,231.5993725,-17.32344232,9.677105033,,#DIV/0!,,,,,,,
3488.921932,227.5005276,-16.72674125,12.02289401,3056.468244,231.5794184,-17.32258881,9.678256913,,#DIV/0!,,,,,,,
3489.952407,227.424763,-16.7118609,12.02742356,3056.947934,231.5435367,-17.31616336,9.680328297,,#DIV/0!,,,,,,,
3490.467258,227.3869144,-16.70817448,12.02968833,3057.187696,231.5256025,-17.31470508,9.681363989,,#DIV/0!,,,,,,,
3493.041089,227.1977131,-16.69636532,12.04101221,3058.38641,231.435939,-17.31034181,9.686542448,,#DIV/0!,,,,,,,
3493.498437,227.1641011,-16.69531938,12.04302534,3058.599466,231.4200028,-17.30910721,9.687463063,,#DIV/0!,,,,,,,
3494.07002,227.1220833,-16.69311043,12.04554176,3058.865765,231.4000839,-17.30826809,9.688613832,,#DIV/0!,,,,,,,
3495.104577,227.046045,-16.67768568,12.05009683,3059.345546,231.3641972,-17.30180379,9.690687217,,#DIV/0!,,,,,,,
3495.621466,227.008061,-16.67548169,12.05237436,3059.585353,231.3462605,-17.30034831,9.691723909,,#DIV/0!,,,,,,,
3498.20548,226.8181661,-16.6723367,12.06376204,3060.784296,231.2565848,-17.2959584,9.696907371,,#DIV/0!,,,,,,,
3498.664636,226.7844133,-16.6619573,12.06578651,3060.997392,231.2406465,-17.2946902,9.697828876,,#DIV/0!,,,,,,,
3499.238478,226.7422687,-16.66040144,12.06831711,3061.263742,231.2207249,-17.29389279,9.698980756,,#DIV/0!,,,,,,,
3500.261993,226.6670637,-16.64602319,12.07283111,3061.747265,231.1845604,-17.28712829,9.701071929,,#DIV/0!,,,,,,,
3500.773368,226.6294936,-16.64356362,12.07508811,3061.988941,231.1664852,-17.2851851,9.702117515,,#DIV/0!,,,,,,,
3503.329822,226.441671,-16.63867336,12.0863731,3063.197227,231.0761194,-17.2783674,9.707345447,,#DIV/0!,,,,,,,
3503.784084,226.4082902,-16.63013723,12.08837932,3063.411985,231.0600607,-17.27941721,9.708274857,,#DIV/0!,,,,,,,
3504.351809,226.3665982,-16.62915206,12.0908871,3063.680409,231.0399832,-17.27827311,9.709436619,,#DIV/0!,,,,,,,
3505.364392,226.2922127,-16.61551737,12.0953603,3064.163188,231.0038787,-17.2711215,9.711526207,,#DIV/0!,,,,,,,
3505.870308,226.2550505,-16.61291412,12.0975969,3064.404492,230.985834,-17.26943411,9.712571,,#DIV/0!,,,,,,,
3508.399479,226.0692684,-16.60505412,12.10877989,3065.610919,230.895619,-17.26401014,9.717794968,,#DIV/0!,,,,,,,
3508.848894,226.0362561,-16.6016602,12.11076798,3065.825346,230.8795858,-17.26318487,9.718723674,,#DIV/0!,,,,,,,
3509.410564,225.9950007,-16.60013198,12.11325308,3066.093358,230.8595443,-17.26229249,9.719884556,,#DIV/0!,,,,,,,
3510.425548,225.9204465,-16.58754271,12.11774427,3066.572587,230.8237104,-17.25513684,9.721960402,,#DIV/0!,,,,,,,
3510.932664,225.8831976,-16.58521225,12.11998986,3066.812118,230.8058009,-17.25355354,9.722998326,,#DIV/0!,,,,,,,
3513.467826,225.6969797,-16.57971219,12.13121781,3068.009679,230.7162616,-17.24877031,9.728187942,,#DIV/0!,,,,,,,
3513.918304,225.6638852,-16.57408093,12.13321389,3068.22253,230.7003479,-17.24725109,9.729110541,,#DIV/0!,,,,,,,
3514.481303,225.6225386,-16.57283278,12.13570899,3068.488573,230.6804573,-17.24643874,9.730263789,,#DIV/0!,,,,,,,
3515.501259,225.5476189,-16.56073754,12.14022962,3068.966616,230.6447173,-17.23934936,9.732336104,,#DIV/0!,,,,,,,
3516.010856,225.5101865,-16.5583364,12.14248994,3069.205554,230.6268546,-17.23781886,9.733372261,,#DIV/0!,,,,,,,
3518.558419,225.3230512,-16.55119446,12.15379151,3070.400151,230.5375491,-17.23341739,9.738553049,,#DIV/0!,,,,,,,
3519.0111,225.2897971,-16.54828839,12.15580068,3070.612476,230.5216766,-17.23158734,9.739474078,,#DIV/0!,,,,,,,
3519.576851,225.2482376,-16.54714234,12.15831214,3070.877861,230.5018384,-17.23075654,9.740625364,,#DIV/0!,,,,,,,
3520.598639,225.1731752,-16.53633944,12.16284841,3071.356864,230.4660313,-17.22371046,9.742703455,,#DIV/0!,,,,,,,
3521.10915,225.1356685,-16.53417797,12.16511655,3071.596282,230.4481351,-17.22217259,9.7437425,,#DIV/0!,,,,,,,
3523.66128,224.9481596,-16.52838642,12.17645723,3072.79328,230.358662,-17.21775253,9.748937727,,#DIV/0!,,,,,,,
3524.114772,224.9148363,-16.5246443,12.17847336,3073.006032,230.3427598,-17.21600337,9.749861323,,#DIV/0!,,,,,,,
3524.681536,224.873195,-16.52351945,12.18099351,3073.271949,230.3228842,-17.21520526,9.751015818,,#DIV/0!,,,,,,,
3525.710234,224.797607,-16.5129691,12.18556808,3073.746186,230.2874379,-17.20856989,9.753074825,,#DIV/0!,,,,,,,
3526.224194,224.7598372,-16.51082736,12.18785536,3073.983222,230.2697216,-17.20719859,9.754104328,,#DIV/0!,,,,,,,
3528.793563,224.5710124,-16.50520069,12.19929178,3075.168312,230.1811473,-17.20342701,9.759251846,,#DIV/0!,,,,,,,
3529.250116,224.537455,-16.50169402,12.20132493,3075.378947,230.1654042,-17.20132954,9.76016696,,#DIV/0!,,,,,,,
3529.820705,224.4955212,-16.50019072,12.20386635,3075.64222,230.1457284,-17.20061289,9.761310853,,#DIV/0!,,,,,,,
3530.856555,224.4193872,-16.48934248,12.20848048,3076.111735,230.1106378,-17.19416535,9.76335093,,#DIV/0!,,,,,,,
3531.374085,224.3813453,-16.48694665,12.21078754,3076.346412,230.0930991,-17.19278868,9.764370969,,#DIV/0!,,,,,,,
3533.961297,224.1911633,-16.48034415,12.22232285,3077.519708,230.0054125,-17.18898716,9.769471163,,#DIV/0!,,,,,,,
3534.421018,224.1573667,-16.47753672,12.22437357,3077.728247,229.9898273,-17.18714502,9.770377864,,#DIV/0!,,,,,,,
3534.995566,224.1151301,-16.47600249,12.22693697,3077.9889,229.9703483,-17.18634432,9.77151124,,#DIV/0!,,,,,,,
3536.038844,224.0384327,-16.46494494,12.23159207,3078.460765,229.9350845,-17.17990157,9.773563091,,#DIV/0!,,,,,,,
3536.560081,224.0001097,-16.46230342,12.23391962,3078.696616,229.9174592,-17.17846872,9.774589016,,#DIV/0!,,,,,,,
3539.165824,223.8085256,-16.45332071,12.24555736,3079.875781,229.8293401,-17.17430048,9.779718642,,#DIV/0!,,,,,,,
3539.628835,223.7744848,-16.45347569,12.24762629,3080.085363,229.8136783,-17.17284956,9.780630576,,#DIV/0!,,,,,,,
3540.207495,223.7319284,-16.45141075,12.25021246,3080.34732,229.7941027,-17.1720166,9.781770493,,#DIV/0!,,,,,,,
3541.256146,223.6548192,-16.438443,12.25489955,3080.820279,229.7587595,-17.16554304,9.78382868,,#DIV/0!,,,,,,,
3541.780065,223.616295,-16.43517716,12.25724309,3081.056677,229.7410946,-17.16408753,9.784857773,,#DIV/0!,,,,,,,
3544.399209,223.4237123,-16.4247584,12.2689608,3082.238575,229.6527773,-17.15973985,9.79000324,,#DIV/0!,,,,,,,
3544.864601,223.3894971,-16.42586256,12.27104395,3082.448643,229.6370805,-17.15843064,9.79091799,,#DIV/0!,,,,,,,
3545.446234,223.3467214,-16.42241126,12.27364789,3082.711207,229.6174607,-17.1576148,9.792061427,,#DIV/0!,,,,,,,
3546.483652,223.2704413,-16.40918464,12.27829277,3083.18696,229.5819113,-17.15108881,9.794133362,,#DIV/0!,,,,,,,
3547.001963,223.232332,-16.40564068,12.28061521,3083.424753,229.5641433,-17.14963473,9.795169329,,#DIV/0!,,,,,,,
3549.593076,223.0418264,-16.39346675,12.29222741,3084.613628,229.475311,-17.14538712,9.800349165,,#DIV/0!,,,,,,,
3550.053489,223.0079839,-16.39426936,12.2942918,3084.824935,229.4595225,-17.14400627,9.801270025,,#DIV/0!,,,,,,,
3550.628901,222.965669,-16.39216774,12.29687229,3085.089049,229.4397887,-17.14294119,9.8024211,,#DIV/0!,,,,,,,
3551.669081,222.8891961,-16.37828201,12.30153749,3085.567832,229.4040156,-17.1360049,9.80450785,,#DIV/0!,,,,,,,
3552.18877,222.8509921,-16.37515396,12.3038701,3085.80714,229.3861363,-17.13435577,9.805551226,,#DIV/0!,,,,,,,
3554.786773,222.6600084,-16.36523772,12.31553311,3087.003586,229.2967485,-17.12917068,9.810768102,,#DIV/0!,,,,,,,
3555.248409,222.6260763,-16.44083439,12.31760654,3087.216239,229.2808622,-17.12834428,9.811695547,,#DIV/0!,,,,,,,
3555.825347,222.5835229,-16.32979638,12.32019832,3087.482034,229.2610044,-17.12738904,9.812854852,,#DIV/0!,,,,,,,
3556.869003,222.5069553,-16.31576301,12.32488714,3087.956051,229.225592,-17.12041165,9.814922439,,#DIV/0!,,,,,,,
3557.390427,222.4687044,-16.31348057,12.32723156,3088.192977,229.2078931,-17.11881836,9.815956232,,#DIV/0!,,,,,,,
3559.997101,222.2774767,-16.30865896,12.33895363,3089.377516,229.1194065,-17.11386641,9.821125197,,#DIV/0!,,,,,,,
3560.460277,222.2434907,-16.30223037,12.34103755,3089.588053,229.1036801,-17.11269991,9.822044124,,#DIV/0!,,,,,,,
3561.039141,222.2010383,-16.29993634,12.34364245,3089.851203,229.0840229,-17.11186255,9.823192783,,#DIV/0!,,,,,,,
3562.071615,222.1252994,-16.2862813,12.34828903,3090.328352,229.0483813,-17.1048323,9.825275639,,#DIV/0!,,,,,,,
3562.587456,222.0874616,-16.28425771,12.35061232,3090.566843,229.0305679,-17.10329177,9.826317067,,#DIV/0!,,,,,,,
3565.166225,221.8982965,-16.28280068,12.36222876,3091.759206,228.9415086,-17.09873771,9.831524207,,#DIV/0!,,,,,,,
3565.624445,221.8646701,-16.27219551,12.36429391,3091.971133,228.9256801,-17.09710846,9.832449921,,#DIV/0!,,,,,,,
3566.197116,221.8226882,-16.27046094,12.36687534,3092.236021,228.9058963,-17.09629344,9.833607063,,#DIV/0!,,,,,,,
3567.21852,221.7477692,-16.25751502,12.37147994,3092.713336,228.870247,-17.08930871,9.835692269,,#DIV/0!,,,,,,,
3567.728835,221.7103395,-16.25693034,12.37378224,3092.951911,228.8524297,-17.08779069,9.836734872,,#DIV/0!,,,,,,,
3570.279977,221.5231979,-16.2658826,12.38529374,3094.14469,228.7633508,-17.08341625,9.841947887,,#DIV/0!,,,,,,,
3570.733291,221.4899099,-16.24285809,12.38734023,3094.356691,228.7475186,-17.08166287,9.842874645,,#DIV/0!,,,,,,,
3571.29983,221.4484133,-16.24238159,12.38989834,3094.621671,228.7277306,-17.08082389,9.844033093,,#DIV/0!,,,,,,,
3572.310276,221.374301,-16.22978642,12.39446123,3095.101885,228.6918694,-17.07383654,9.846132593,,#DIV/0!,,,,,,,
3572.815118,221.3372736,-16.22690665,12.39674268,3095.341907,228.6739461,-17.07230046,9.847182342,,#DIV/0!,,,,,,,
3575.338911,221.1521693,-16.21710675,12.40814992,3096.541924,228.5843379,-17.06709336,9.852431091,,#DIV/0!,,,,,,,
3575.787366,221.1192818,-16.21703804,12.41017788,3096.755212,228.5684124,-17.06665594,9.853364202,,#DIV/0!,,,,,,,
3576.347835,221.0781675,-16.21496814,12.41271282,3097.021799,228.5485049,-17.06579549,9.85453059,,#DIV/0!,,,,,,,
3577.364697,221.0035858,-16.20276117,12.41731238,3097.502494,228.5126113,-17.05935154,9.85663384,,#DIV/0!,,,,,,,
3577.872742,220.966323,-16.20002477,12.41961216,3097.742756,228.4946713,-17.05806627,9.857685464,,#DIV/0!,,,,,,,
3580.412541,220.7800406,-16.19167303,12.43111105,3098.943973,228.4049779,-17.05475202,9.862943587,,#DIV/0!,,,,,,,
3580.863839,220.7469408,-16.18934033,12.4331553,3099.157474,228.3890355,-17.05236207,9.863878365,,#DIV/0!,,,,,,,
3581.42786,220.7055707,-16.18788434,12.43571061,3099.424328,228.3691114,-17.05166878,9.865046836,,#DIV/0!,,,,,,,
3582.451788,220.6304696,-16.17564324,12.44034995,3099.900236,228.3335767,-17.04543521,9.867130778,,#DIV/0!,,,,,,,
3582.963361,220.5929475,-16.17300143,12.44266962,3100.138107,228.3158159,-17.04410183,9.868172749,,#DIV/0!,,,,,,,
3585.520789,220.4053673,-16.16574647,12.45426798,3101.327368,228.2270186,-17.04047113,9.873382604,,#DIV/0!,,,,,,,
3585.975217,220.3720346,-16.16201288,12.45632991,3101.538744,228.2112357,-17.03866323,9.8743088,,#DIV/0!,,,,,,,
3586.54315,220.3303809,-16.16053272,12.45890732,3101.802942,228.19151,-17.0378564,9.875466545,,#DIV/0!,,,,,,,
3587.57451,220.2547339,-16.14795193,12.46358829,3102.281097,228.1558087,-17.03160965,9.877561956,,#DIV/0!,,,,,,,
3588.089792,220.2169399,-15.96810713,12.46592878,3102.520091,228.1379646,-17.0302014,9.878609661,,#DIV/0!,,,,,,,
3590.665761,220.0300742,-14.46226786,12.47763121,3103.714964,228.0487514,-17.02605191,9.883848186,,#DIV/0!,,,,,,,
3591.123467,219.9999865,-16.27335752,12.47971164,3103.927337,228.0328952,-17.02476442,9.88477948,,#DIV/0!,,,,,,,
3591.695533,219.9530013,-16.10784302,12.48231218,3104.192782,228.0130763,-17.02393794,9.885943597,,#DIV/0!,,,,,,,
3592.73485,219.876889,-16.04055935,12.48703735,3104.670164,227.9774339,-17.01766436,9.88803726,,#DIV/0!,,,,,,,
3593.254103,219.8389917,-16.1121572,12.48939994,3104.908772,227.9596193,-17.01624476,9.889084092,,#DIV/0!,,,,,,,
3595.849935,219.6486598,-16.601201,12.50121288,3106.101715,227.8705536,-17.01195768,9.89431825,,#DIV/0!,,,,,,,
3596.311202,219.613796,-16.03413359,12.50331296,3106.313746,227.8547237,-17.01076139,9.895248767,,#DIV/0!,,,,,,,
3596.887628,219.5732914,-16.05534206,12.50593806,3106.578762,227.8349374,-17.00997361,9.896411913,,#DIV/0!,,,,,,,
3597.920031,219.4978015,-16.04226403,12.51063991,3107.059136,227.7990731,-17.00364283,9.898520343,,#DIV/0!,,,,,,,
3598.435833,219.4600873,-16.03919006,12.51299084,3107.299238,227.7811476,-17.00223467,9.899574558,,#DIV/0!,,,,,,,
3601.014401,219.2715523,-16.02922226,12.52474549,3108.499654,227.6915275,-16.99839606,9.904845634,,#DIV/0!,,,,,,,
3601.472584,219.2380558,-16.02886452,12.5268352,3108.713012,227.6755987,-16.99640657,9.905782714,,#DIV/0!,,,,,,,
3602.045206,219.1961823,-16.02634159,12.52944735,3108.979688,227.6556904,-16.99573704,9.906954064,,#DIV/0!,,,,,,,
3603.066538,219.1215085,-16.01331703,12.53410679,3109.463243,227.6195903,-16.98923536,9.90907813,,#DIV/0!,,,,,,,
3603.576812,219.084202,-16.01030171,12.53643651,3109.704935,227.6015472,-16.98777232,9.910140163,,#DIV/0!,,,,,,,
3606.127751,218.8977044,-16.00099139,12.5480851,3110.913297,227.5113393,-16.98336163,9.915450328,,#DIV/0!,,,,,,,
3606.581026,218.8645686,-15.99893434,12.55015597,3111.128067,227.4953065,-16.98208139,9.916394357,,#DIV/0!,,,,,,,
3607.147517,218.8231515,-15.99735737,12.55274454,3111.396508,227.4752668,-16.98128001,9.917574394,,#DIV/0!,,,,,,,
3608.16928,218.7484541,-15.98457575,12.5574139,3111.881978,227.439026,-16.97474765,9.91970856,,#DIV/0!,,,,,,,
3608.67977,218.7111353,-15.98091745,12.55974858,3112.124626,227.4209125,-16.97330312,9.920775643,,#DIV/0!,,,,,,,
3611.231783,218.5245837,-15.96554362,12.57142198,3113.33777,227.3303529,-16.96902762,9.926111059,,#DIV/0!,,,,,,,
3611.685249,218.4914509,-15.97128198,12.57349725,3113.553389,227.3142574,-16.96757334,9.927059577,,#DIV/0!,,,,,,,
3612.251977,218.4499974,-15.96910051,12.57609133,3113.822892,227.2941398,-16.96678757,9.928245225,,#DIV/0!,,,,,,,
3613.262775,218.3761062,-15.95671908,12.58071847,3114.312011,227.2576287,-16.96022679,9.930397146,,#DIV/0!,,,,,,,
3613.767789,218.3391892,-15.62524458,12.58303204,3114.556482,227.2393801,-16.95878521,9.931473107,,#DIV/0!,,,,,,,
3616.292436,218.1584389,-12.83547662,12.59459988,3115.778739,227.1481452,-16.95457443,9.936852909,,#DIV/0!,,,,,,,
3616.741015,218.1320427,-16.20178934,12.59665638,3115.995979,227.1319297,-16.95303392,9.937809319,,#DIV/0!,,,,,,,
3617.301705,218.0818265,-15.89607208,12.59922701,3116.267505,227.1116622,-16.9522377,9.93900483,,#DIV/0!,,,,,,,
3618.310743,218.0082774,-15.88439153,12.60385389,3116.760316,227.0748775,-16.94564992,9.941174736,,#DIV/0!,,,,,,,
3618.814879,217.9715298,-15.88299946,12.60616733,3117.006631,227.0564923,-16.9441977,9.942259688,,#DIV/0!,,,,,,,
3621.335136,217.7878081,-15.88284496,12.61773452,3118.23811,226.964574,-16.93995502,9.947684452,,#DIV/0!,,,,,,,
3621.782961,217.7551468,-15.87316258,12.61979091,3118.456987,226.9482371,-16.93842929,9.948648854,,#DIV/0!,,,,,,,
3622.342642,217.7143676,-15.87166115,12.6223614,3118.730562,226.9278178,-16.93761852,9.949854357,,#DIV/0!,,,,,,,
3623.340845,217.6415973,-15.861139,12.62694632,3119.22811,226.8906814,-16.93084233,9.952046896,,#DIV/0!,,,,,,,
3623.839572,217.6052363,-15.85913877,12.62923878,3119.476792,226.8721207,-16.9292787,9.953143166,,#DIV/0!,,,,,,,
3626.332788,217.423454,-15.85409586,12.64070108,3120.720103,226.7793254,-16.92454607,9.958624514,,#DIV/0!,,,,,,,
3626.77581,217.3911475,-15.84982669,12.64273882,3120.941083,226.7628331,-16.92339167,9.959598976,,#DIV/0!,,,,,,,
3627.32949,217.35078,-15.84880833,12.645286,3121.217285,226.7422187,-16.92247938,9.960817053,,#DIV/0!,,,,,,,
3628.333315,217.2775829,-15.8386785,12.64990446,3121.709881,226.7054547,-16.91570473,9.962989546,,#DIV/0!,,,,,,,
3628.834848,217.2410078,-15.83622993,12.65221369,3121.956089,226.6870801,-16.91417043,9.964075792,,#DIV/0!,,,,,,,
3631.34209,217.0581604,-15.82861526,12.66375984,3123.187029,226.5952153,-16.90950109,9.969507024,,#DIV/0!,,,,,,,
3631.787602,217.0256698,-15.82732504,12.66581249,3123.405811,226.5788883,-16.90824234,9.970472577,,#DIV/0!,,,,,,,
3632.344394,216.985057,-15.82604784,12.6683783,3123.679266,226.5584807,-16.90740605,9.971679517,,#DIV/0!,,,,,,,
3633.351103,216.9116316,-15.77306558,12.67301783,3124.174302,226.5215376,-16.90058671,9.973864545,,#DIV/0!,,,,,,,
3633.854074,216.8750418,-15.82892019,12.67533759,3124.42173,226.5030735,-16.89907906,9.974957058,,#DIV/0!,,,,,,,
3636.368514,216.6914449,-16.21003539,12.68693642,3125.658767,226.4107611,-16.89460449,9.980419628,,#DIV/0!,,,,,,,
3636.815318,216.6580196,-15.7684091,12.68899843,3125.878632,226.3943543,-16.89309394,9.981390751,,#DIV/0!,,,,,,,
3637.373686,216.6185908,-15.78458375,12.69157595,3126.15344,226.3738477,-16.89228068,9.982604655,,#DIV/0!,,,,,,,
3638.38038,216.5452349,-15.77422798,12.69622326,3126.650968,226.3367215,-16.88545269,9.984802472,,#DIV/0!,,,,,,,
3638.883344,216.5085811,-15.771782,12.69854692,3126.89964,226.318166,-16.8839561,9.985901381,,#DIV/0!,,,,,,,
3641.397738,216.32534,-15.76742366,12.7101652,3128.142901,226.2253964,-16.87959466,9.991395923,,#DIV/0!,,,,,,,
3641.84452,216.2927729,-15.76104686,12.71223067,3128.363871,226.2089082,-16.8779686,9.992372731,,#DIV/0!,,,,,,,
3642.402898,216.2520902,-15.75998079,12.71481251,3128.640062,226.1883002,-16.87714358,9.993593741,,#DIV/0!,,,,,,,
3643.408201,216.1788259,-15.74835733,12.71946126,3129.141175,226.1509094,-16.87029413,9.995809211,,#DIV/0!,,,,,,,
3643.910469,216.1422208,-15.74520589,12.72178564,3129.391639,226.1322216,-16.86878584,9.996916947,,#DIV/0!,,,,,,,
3646.421385,215.9592319,-15.73458333,12.73340752,3130.643854,226.0387908,-16.8638493,10.00245562,,#DIV/0!,,,,,,,
3646.867549,215.9267225,-15.73526224,12.73547363,3130.866416,226.0221858,-16.8631226,10.00344028,,#DIV/0!,,,,,,,
3647.425155,215.8860761,-15.73326514,12.73805627,3131.144594,226.0014295,-16.86229511,10.00467109,,#DIV/0!,,,,,,,
3648.433126,215.8126175,-15.72081232,12.74272527,3131.64687,225.963954,-16.85584962,10.00689354,,#DIV/0!,,,,,,,
3648.936727,215.7759173,-15.71752422,12.74505977,3131.897913,225.9452234,-16.85453796,10.00800476,,#DIV/0!,,,,,,,
3651.454301,215.5924545,-15.70414888,12.75673227,3133.153029,225.8515778,-16.8510605,10.01356086,,#DIV/0!,,,,,,,
3651.901648,215.5598666,-15.7078994,12.75880738,3133.376106,225.8349331,-16.84883926,10.01454862,,#DIV/0!,,,,,,,
3652.460729,215.5191051,-15.70599286,12.76140127,3133.654929,225.814131,-16.84813091,10.01578331,,#DIV/0!,,,,,,,
3653.475979,215.4451186,-15.69398113,12.76611198,3134.152205,225.777029,-16.84186864,10.01798545,,#DIV/0!,,,,,,,
