altitude,time
5511.24,30.99
5511.83,31
5493.39,31.01
5448.04,31.02
5448.04,31.02
5333.42,31.12
5483.89,31.22
5505.24,31.32
5508.46,31.42
5509.19,31.52
5509.78,31.62
5510.95,31.72
5512.27,31.82
5510.51,31.92
5513.44,32.02
5513.29,32.12
5513.44,32.22
5512.27,32.32
5511.83,32.42
5512.41,32.52
5513,32.62
5510.8,32.72
5506.26,32.82
5503.77,32.92
5500.85,33.02
5500.7,33.12
5507.58,33.22
5502.31,33.32
5503.92,33.42
5503.63,33.52
5500.26,33.62
5497.92,33.72
5496.75,33.82
5497.92,33.92
5494.71,34.02
5493.24,34.12
5493.1,34.22
5493.1,34.32
5486.52,34.42
5482.14,34.52
5487.84,34.62
5488.71,34.72
5495.88,34.82
5481.7,34.92
5475.28,35.02
5475.87,35.12
5471.64,35.22
5475.28,35.32
5481.41,35.42
5468.72,35.52
5437.72,35.62
5433.51,35.72
5434.24,35.82
5443.97,35.92
5448.33,36.02
5435.4,36.12
5440.77,36.22
5444.12,36.32
5436.41,36.42
5420.88,36.52
5413.49,36.62
5411.32,36.72
5421.61,36.82
5417.69,36.92
5411.46,37.02
5412.04,37.12
5408.42,37.22
5405.67,37.32
5400.32,37.42
5400.6,37.52
5405.24,37.62
5401.91,37.72
5393.37,37.82
5405.09,37.92
5396.7,38.02
5383.4,38.12
5367.82,38.22
5359.03,38.32
5358.16,38.42
5361.48,38.52
5370.7,38.62
5370.41,38.72
5354.42,38.82
5347.37,38.92
5340.46,39.02
5340.18,39.12
5350.82,39.22
5353.41,39.32
5341.47,39.42
5345.5,39.52
5360.76,39.62
5333.14,39.72
5323.52,39.82
5314.77,39.92
5321.22,40.02
5333.71,40.12
5331.27,40.22
5325.53,40.32
5306.89,40.42
5300.45,40.52
5291.29,40.62
5293.72,40.72
5299.44,40.82
5299.59,40.92
5288.57,41.02
5282.72,41.12
5284,41.22
5282.72,41.32
5275.29,41.42
5271.3,41.52
5282.57,41.62
5277,41.72
5266.73,41.82
5273.29,41.92
5288.15,42.02
5272.72,42.12
5281.14,42.22
5272.87,42.32
5273.58,42.42
5266.87,42.52
5260.6,42.62
5245.79,42.72
5243.23,42.82
5235.84,42.92
5228.59,43.02
5224.9,43.12
5223.77,43.22
5213.27,43.32
5211.14,43.42
5222.35,43.52
5221.92,43.62
5208.74,43.72
5202.5,43.82
5199.53,43.92
5196.13,44.02
5194.86,44.12
5196.13,44.22
5201.51,44.32
5186.94,44.42
5179.17,44.52
5190.05,44.62
5180.86,44.72
5184.82,44.82
5179.45,44.92
5177.47,45.02
5170.84,45.12
5169.29,45.22
5163.22,45.32
5147.86,45.42
5135.63,45.52
5135.49,45.62
5145.19,45.72
5163.78,45.82
5167.59,45.92
5134.5,46.02
5118.91,46.12
5129.58,46.22
5110.5,46.32
5101.39,46.42
5101.81,46.52
5109.1,46.62
5124.39,46.72
5109.24,46.82
5096.63,46.92
5093.41,47.02
5096.21,47.12
5097.89,47.22
5100.41,47.32
5083.76,47.42
5087.39,47.52
5097.33,47.62
5100.55,47.72
5089.07,47.82
5106.15,47.92
5090.19,48.02
5089.63,48.12
5072.44,48.22
5094.95,48.32
5064.77,48.42
5051.8,48.52
5051.24,48.62
5061.56,48.72
5047.48,48.82
5042.47,48.92
5032.18,49.02
5028.98,49.12
5040.39,49.22
5040.8,49.32
5039.27,49.42
5037.74,49.52
5042.06,49.62
5026.76,49.72
5026.76,49.82
5029.82,49.92
5024.4,50.02
5013.85,50.12
5015.1,50.22
5010.1,50.32
4992.37,50.42
4991.26,50.52
4988.5,50.62
4987.25,50.72
4983.65,50.82
4980.2,50.92
4974.53,51.02
4965.83,51.12
4965.97,51.22
4969.01,51.32
4961.97,51.42
4966.8,51.52
4973.84,51.62
4968.04,51.72
4945.84,51.82
4943.09,51.92
4945.15,52.02
4944.33,52.12
4938.82,52.22
4940.75,52.32
4934.69,52.42
4941.99,52.52
4931.26,52.62
4929.74,52.72
4924.52,52.82
4913.4,52.92
4922.74,53.02
4913.95,53.12
4909.01,53.22
4904.07,53.32
4902.02,53.42
4900.1,53.52
4898.73,53.62
4897.08,53.72
4886.54,53.82
4889,53.92
4888.59,54.02
4879.29,54.12
4878.2,54.22
4880.52,54.32
4876.83,54.42
4885.72,54.52
4873,54.62
4864.53,54.72
4857.17,54.82
4858.94,54.92
4854.03,55.02
4845.99,55.12
4842.58,55.22
4864.53,55.32
4859.35,55.42
4847.21,55.52
4841.22,55.62
4833.46,55.72
4831.42,55.82
4830.88,55.92
4827.61,56.02
4821.22,56.12
4810.5,56.22
4812.67,56.32
4805.07,56.42
4808.46,56.52
4801.68,56.62
4793,56.72
4780.14,56.82
4799.1,56.92
4783.12,57.02
4769.6,57.12
4764.33,57.22
4766.9,57.32
4769.19,57.42
4767.17,57.52
4766.22,57.62
4766.36,57.72
4760.41,57.82
4761.76,57.92
4755.96,58.02
4773.92,58.12
4767.03,58.22
4762.98,58.32
4762.44,58.42
4757.71,58.52
4781.36,58.62
4763.11,58.72
4751.1,58.82
4746.39,58.92
4733.05,59.02
4744.5,59.12
4729.69,59.22
4735.07,59.32
4722.42,59.42
4717.99,59.52
4723.63,59.62
4710.33,59.72
4711.94,59.82
4715.84,59.92
4699.73,60.02
4687.67,60.12
4699.46,60.22
4692.22,60.32
4687.67,60.42
4690.88,60.52
4699.46,60.62
4694.9,60.72
4688.87,60.82
4682.45,60.92
4686.06,61.02
4676.02,61.12
4678.03,61.22
4686.86,61.32
4681.78,61.42
4668,61.52
4660.65,61.62
4654.91,61.72
4651.71,61.82
4646.77,61.92
4642.64,62.02
4639.71,62.12
4632.25,62.22
4629.85,62.32
4627.99,62.42
4622.27,62.52
4626.66,62.62
4628.65,62.72
4629.32,62.82
4624.79,62.92
4618.15,63.02
4625.46,63.12
4614.02,63.22
4620.41,63.32
4608.98,63.42
4605.39,63.52
4597.03,63.62
4590.27,63.72
4596.37,63.82
4579.8,63.92
4575.3,64.02
4588.02,64.12
4571.73,64.22
4563.4,64.32
4561.42,64.42
4564.32,64.52
4564.99,64.62
4553.36,64.72
4552.17,64.82
4547.29,64.92
4547.29,65.02
4544.65,65.12
4534.76,65.22
4535.55,65.32
4539.11,65.42
4540.43,65.52
4531.86,65.62
4529.36,65.72
4528.18,65.82
4515.15,65.92
4508.32,66.02
4510.29,66.12
4503.19,66.22
4492.96,66.32
4509.5,66.42
4487.84,66.52
4491.64,66.62
4486.14,66.72
4487.97,66.82
4475.66,66.92
4471.6,67.02
4478.01,67.12
4468.2,67.22
4476.31,67.32
4467.8,67.42
4470.55,67.52
4464.27,67.62
4457.47,67.72
4458.26,67.82
4467.41,67.92
4466.76,68.02
4458.26,68.12
4468.98,68.22
4461.39,68.32
4460.22,68.42
4454.6,68.52
4452.51,68.62
4443.37,68.72
4444.94,68.82
4435.28,68.92
4438.41,69.02
4427.46,69.12
4419.13,69.22
4422.39,69.32
4414.58,69.42
4420.04,69.52
4408.21,69.62
4408.34,69.72
4399.76,69.82
4400.41,69.92
4398.33,70.02
4394.18,70.12
4398.72,70.22
4394.44,70.32
4392.49,70.42
4394.57,70.52
4383.02,70.62
4381.72,70.72
4383.8,70.82
4378.48,70.92
4372.78,71.02
4369.42,71.12
4358.94,71.22
4352.6,71.32
4350.66,71.42
4343.3,71.52
4342.66,71.62
4336.98,71.72
4329.37,71.82
4326.28,71.92
4325.25,72.02
4317,72.12
4321.9,72.22
4320.48,72.32
4315.2,72.42
4316.62,72.52
4314.04,72.62
4309.93,72.72
4305.42,72.82
4321.77,72.92
4314.81,73.02
4297.97,73.12
4312.63,73.22
4300.54,73.32
4294.89,73.42
4294.37,73.52
4287.82,73.62
4304.4,73.72
4289.24,73.82
4287.82,73.92
4290.01,74.02
4281.92,74.12
4274.74,74.22
4283.98,74.32
4273.46,74.42
4271.8,74.52
4265.9,74.62
4257.33,74.72
4258.86,74.82
4257.97,74.92
4244.29,75.02
4246.97,75.12
4254.9,75.22
4247.99,75.32
4252.21,75.42
4243.78,75.52
4236.37,75.62
4224.89,75.72
4222.98,75.82
4226.55,75.92
4235.48,76.02
4236.63,76.12
4217.12,76.22
4197.65,76.32
4191.17,76.42
4191.17,76.52
4191.17,76.62
4190.66,76.72
4193.33,76.82
4191.04,76.92
4185.58,77.02
4180.76,77.12
4180.25,77.22
4174.42,77.32
4166.68,77.42
4161.11,77.52
4163.14,77.62
4167.06,77.72
4159.84,77.82
4159.34,77.92
4156.93,78.02
4150.61,78.12
4141.76,78.22
4140.74,78.32
4139.61,78.42
4135.94,78.52
4134.05,78.62
4139.73,78.72
4135.82,78.82
4138.6,78.92
4134.3,79.02
4117.27,79.12
4112.48,79.22
4115.51,79.32
4118.78,79.42
4112.74,79.52
4109.96,79.62
4111.6,79.72
4111.85,79.82
4100.65,79.92
4088.2,80.02
4077.65,80.12
4074.01,80.22
4072.26,80.32
4074.64,80.42
4076.15,80.52
4068.87,80.62
4069.12,80.72
4073.51,80.82
4073.14,80.92
4069.12,81.02
4067.74,81.12
4073.64,81.22
4061.6,81.32
4082.67,81.42
4076.27,81.52
4066.36,81.62
4059.85,81.72
4053.08,81.82
4046.45,81.92
4056.09,82.02
4039.45,82.12
4043.82,82.22
4028.45,82.32
4024.83,82.42
4023.59,82.52
4038.32,82.62
4023.84,82.72
4011.74,82.82
4002.14,82.92
4002.52,83.02
3995.55,83.12
3989.08,83.22
3993.06,83.32
3997.54,83.42
4005.01,83.52
3983.73,83.62
3981.75,83.72
3978.02,83.82
3969.58,83.92
3964.86,84.02
3965.98,84.12
3961.52,84.22
3958.04,84.32
3950.98,84.42
3960.77,84.52
3966.48,84.62
3953.21,84.72
3946.77,84.82
3946.77,84.92
3943.31,85.02
3937.25,85.12
3942.07,85.22
3946.65,85.32
3941.7,85.42
3936.26,85.52
3928.72,85.62
3923.9,85.72
3921.06,85.82
3919.08,85.92
3917.73,86.02
3912.79,86.12
3921.8,86.22
3910.2,86.32
3905.39,86.42
3898.86,86.52
3911.31,86.62
3910.32,86.72
3901.57,86.82
3895.29,86.92
3893.08,87.02
3902.44,87.12
3895.05,87.22
3888.89,87.32
3885.69,87.42
3876.23,87.52
3868.73,87.62
3875.86,87.72
3870.45,87.82
3876.72,87.92
3879.91,88.02
3869.96,88.12
3861.98,88.22
3853.15,88.32
3837.11,88.42
3827.2,88.52
3829.28,88.62
3832.71,88.72
3832.46,88.82
3822.56,88.92
3810.96,89.02
3813.03,89.12
3816.21,89.22
3814.74,89.32
3816.21,89.42
3821.22,89.52
3812.91,89.62
3805.23,89.72
3801.08,89.82
3805.59,89.92
3810.35,90.02
3801.69,90.12
3795.47,90.22
3798.52,90.32
3795.47,90.42
3788.9,90.52
3787.92,90.62
3783.66,90.72
3793.04,90.82
3790.6,90.92
3784.51,91.02
3770.65,91.12
3765.67,91.22
3765.79,91.32
3759.23,91.42
3756.2,91.52
3754.75,91.62
3748.92,91.72
3746.01,91.82
3744.92,91.92
3740.93,92.02
3742.86,92.12
3749.41,92.22
3728.21,92.32
3725.92,92.42
3724.1,92.52
3716.97,92.62
3712.98,92.72
3710.45,92.82
3711.53,92.92
3706.34,93.02
3712.98,93.12
3720.72,93.22
3710.2,93.32
3698.02,93.42
3701.64,93.52
3693.31,93.62
3695.36,93.72
3692.11,93.82
3689.46,93.92
3681.27,94.02
3683.19,94.12
3683.68,94.22
3676.81,94.32
3662.03,94.42
3664.67,94.52
3659.86,94.62
3662.99,94.72
3664.91,94.82
3659.74,94.92
3652.54,95.02
3649.3,95.12
3647.86,95.22
3644.02,95.32
3641.86,95.42
3646.66,95.52
3641.14,95.62
3632.4,95.72
3632.28,95.82
3638.27,95.92
3630.72,96.02
3624.61,96.12
3631.44,96.22
3621.26,96.32
3608.59,96.42
3607.16,96.52
3602.98,96.62
3599.52,96.72
3598.56,96.82
3595.46,96.92
3586.28,97.02
3586.51,97.12
3585.32,97.22
3594.15,97.32
3585.08,97.42
3582.34,97.52
3582.1,97.62
3575.55,97.72
3567.22,97.82
3589.14,97.92
3572.1,98.02
3571.39,98.12
3560.8,98.22
3562.94,98.32
3557.59,98.42
3552.96,98.52
3556.88,98.62
3557,98.72
3540.85,98.82
3539.78,98.92
3534.09,99.02
3542.51,99.12
3538.24,99.22
3531.01,99.32
3525.32,99.42
3536.22,99.52
3524.85,99.62
3513.72,99.72
3516.32,99.82
3514.9,99.92
3518.93,100.02
3510.17,100.12
3504.85,100.22
3498.83,100.32
3502.14,100.42
3503.44,100.52
3506.04,100.62
3508.75,100.72
3498.59,100.82
3488.2,100.92
3488.79,101.02
3489.03,101.12
3493.28,101.22
3489.15,101.32
3482.42,101.42
3482.54,101.52
3470.4,101.62
3459.11,101.72
3461.58,101.82
3456.75,101.92
3449.23,102.02
3445,102.12
3438.19,102.22
3440.66,102.32
3451.58,102.42
3437.37,102.52
3438.43,102.62
3431.86,102.72
3429.28,102.82
3422.12,102.92
3417.44,103.02
3416.97,103.12
3414.98,103.22
3412.29,103.32
3415.57,103.42
3418.38,103.52
3410.3,103.62
3403.98,103.72
3400.59,103.82
3392.53,103.92
3392.41,104.02
3389.26,104.12
3387.5,104.22
3386.8,104.32
3384.24,104.42
3380.38,104.52
3380.38,104.62
3377.58,104.72
3372.22,104.82
3363.25,104.92
3350.33,105.02
3345.8,105.12
3351.61,105.22
3352.66,105.32
3348.12,105.42
3345.33,105.52
3342.89,105.62
3332.9,105.72
3332.67,105.82
3332.21,105.92
3326.75,106.02
3321.65,106.12
3317.71,106.22
3326.63,106.32
3326.87,106.42
3330.23,106.52
3325.01,106.62
3316.89,106.72
3307.16,106.82
3305.89,106.92
3297.56,107.02
3302.53,107.12
3306.82,107.22
3312.84,107.32
3295.25,107.42
3284.84,107.52
3277.68,107.62
3274.11,107.72
3275.26,107.82
3278.38,107.92
3286.11,108.02
3281.03,108.12
3270.53,108.22
3259.69,108.32
3255.32,108.42
3247.49,108.52
3250.14,108.62
3257.97,108.72
3249.45,108.82
3248.18,108.92
3246.45,109.02
3240.47,109.12
3244.5,109.22
3242.43,109.32
3240.47,109.42
3234.49,109.52
3234.26,109.62
3225.31,109.72
3232.2,109.82
3227.37,109.92
3238.98,110.02
3227.26,110.12
3220.83,110.22
3225.31,110.32
3214.64,110.42
3217.27,110.52
3204.09,110.62
3196.19,110.72
3197.33,110.82
3196.65,110.92
3202.49,111.02
3199.97,111.12
3191.38,111.22
3179.15,111.32
3172.3,111.42
3178.81,111.52
3171.95,111.62
3170.24,111.72
3162.82,111.82
3158.83,111.92
3157.69,112.02
3160.43,112.12
3160.32,112.22
3149.83,112.32
3146.98,112.42
3148.46,112.52
3145.16,112.62
3138.56,112.72
3134.24,112.82
3127.76,112.92
3133.78,113.02
3131.28,113.12
3125.71,113.22
3127.87,113.32
3125.82,113.42
3122.08,113.52
3116.85,113.62
3117.19,113.72
3115.6,113.82
3112.31,113.92
3117.31,114.02
3100.4,114.12
3098.82,114.22
3099.72,114.32
3114.81,114.42
3091.46,114.52
3089.64,114.62
3078.44,114.72
3073.24,114.82
3070.64,114.92
3071.21,115.02
3078.22,115.12
3088.97,115.22
3086.7,115.32
3060.37,115.42
3047.51,115.52
3046.95,115.62
3055.97,115.72
3054.16,115.82
3048.98,115.92
3045.26,116.02
3045.48,116.12
3040.3,116.22
3036.02,116.32
3036.36,116.42
3036.47,116.52
3037.93,116.62
3039.74,116.72
3037.03,116.82
3030.05,116.92
3027.69,117.02
3037.37,117.12
3025.22,117.22
3024.09,117.32
3014.43,117.42
3010.95,117.52
3004.44,117.62
3009.04,117.72
3001.97,117.82
3003.09,117.92
3000.85,118.02
2991.99,118.12
2978.1,118.22
2975.3,118.32
2976.53,118.42
2979.67,118.52
2972.39,118.62
2970.72,118.72
2971.39,118.82
2967.92,118.92
2973.85,119.02
2969.38,119.12
2966.47,119.22
2970.16,119.32
2964.35,119.42
2963.34,119.52
2964.35,119.62
2971.28,119.72
2972.17,119.82
2977.54,119.92
2956.64,120.02
2952.06,120.12
2949.83,120.22
2950.61,120.32
2932.32,120.42
2927.09,120.52
2926.09,120.62
2930.32,120.72
2929.43,120.82
2914.3,120.92
2908.18,121.02
2905.74,121.12
2908.29,121.22
2905.18,121.32
2902.85,121.42
2895.97,121.52
2892.86,121.62
2892.42,121.72
2888.98,121.82
2893.31,121.92
2894.42,122.02
2897.63,122.12
2898.63,122.22
2889.42,122.32
2877.23,122.42
2875.46,122.52
2880.22,122.62
2892.31,122.72
2865.06,122.82
2866.16,122.92
2863.73,123.02
2855.99,123.12
2851.57,123.22
2847.15,123.32
2837.99,123.42
2837.11,123.52
2841.08,123.62
2837.77,123.72
2831.82,123.82
2831.82,123.92
2826.75,124.02
2825.32,124.12
2835.68,124.22
2825.87,124.32
2822.78,124.42
2827.74,124.52
2827.63,124.62
2823.55,124.72
2812.98,124.82
2809.35,124.92
2805.18,125.02
2811.99,125.12
2812.87,125.22
2806.27,125.32
2792.98,125.42
2786.06,125.52
2786.83,125.62
2788.92,125.72
2775.54,125.82
2773.12,125.92
2768.19,126.02
2769.73,126.12
2767.54,126.22
2765.79,126.32
2765.68,126.42
2762.94,126.52
2755.61,126.62
2754.4,126.72
2747.63,126.82
2742.93,126.92
2745.88,127.02
2738.45,127.12
2732.77,127.22
2732.44,127.32
2727.32,127.42
2727.54,127.52
2721.97,127.62
2722.52,127.72
2725.35,127.82
2716.63,127.92
2714.46,128.02
2713.37,128.12
2709.66,128.22
2704.55,128.32
2703.79,128.42
2701.83,128.52
2696.06,128.62
2690.09,128.72
2689.87,128.82
2690.2,128.92
2684.33,129.02
2682.48,129.12
2683.79,129.22
2676.73,129.32
2671.52,129.42
2669.9,129.52
2665.34,129.62
2664.48,129.72
2670.22,129.82
2662.85,129.92
2658.3,130.02
2654.4,130.12
2658.63,130.22
2653.86,130.32
2653.54,130.42
2643.15,130.52
2637.42,130.62
2641.53,130.72
2633.64,130.82
2630.94,130.92
2630.94,131.02
2628.78,131.12
2626.94,131.22
2625.11,131.32
2631.91,131.42
2629,131.52
2617.77,131.62
2614,131.72
2615.51,131.82
2610.01,131.92
2611.63,132.02
2614.43,132.12
2597.41,132.22
2594.07,132.32
2591.92,132.42
2587.94,132.52
2589.34,132.62
2586.11,132.72
2578.48,132.82
2573.22,132.92
2575.91,133.02
2583.32,133.12
2579.34,133.22
2566.03,133.32
2563.03,133.42
2562.06,133.52
2557.88,133.62
2554.99,133.72
2551.88,133.82
2547.27,133.92
2541.6,134.02
2544.38,134.12
2541.28,134.22
2538.39,134.32
2534.43,134.42
2532.08,134.52
2529.73,134.62
2525.99,134.72
2521.61,134.82
2516.48,134.92
2512.85,135.02
2515.2,135.12
2510.51,135.22
2509.12,135.32
2504.96,135.42
2505.28,135.52
2502.19,135.62
2497.82,135.72
2496.65,135.82
2490.36,135.92
2486.42,136.02
2481.53,136.12
2483.98,136.22
2478.87,136.32
2478.66,136.42
2472.28,136.52
2471.01,136.62
2471.11,136.72
2478.45,136.82
2474.51,136.92
2470.47,137.02
2473.02,137.12
2464.74,137.22
2459.54,137.32
2449.14,137.42
2446.92,137.52
2447.66,137.62
2451.69,137.72
2451.26,137.82
2439.92,137.92
2439.5,138.02
2430.61,138.12
2432.4,138.22
2434.31,138.32
2425.21,138.42
2425,138.52
2424.05,138.62
2416.44,138.72
2410.41,138.82
2408.09,138.92
2402.92,139.02
2412.63,139.12
2400.91,139.22
2406.93,139.32
2399.12,139.42
2389.21,139.52
2384.79,139.62
2388.05,139.72
2392.06,139.82
2390.9,139.92
2388.89,140.02
2388.89,140.12
2387.21,140.22
2384.05,140.32
2374.36,140.42
2371.84,140.52
2365.85,140.62
2369,140.72
2356.49,140.82
2349.77,140.92
2350.72,141.02
2364.9,141.12
2349.25,141.22
2339.28,141.32
2333.73,141.42
2334.67,141.52
2330.69,141.62
2340.54,141.72
2331.42,141.82
2330.69,141.92
2329.22,142.02
2335.82,142.12
2324.72,142.22
2318.34,142.32
2318.44,142.42
2311.12,142.52
2297.96,142.62
2298.58,142.72
2294.3,142.82
2288.04,142.92
2280.33,143.02
2281.37,143.12
2277.41,143.22
2279.7,143.32
2289.09,143.42
2285.44,143.52
2279.81,143.62
2277.72,143.72
2269.08,143.82
2266.37,143.92
2263.98,144.02
2264.29,144.12
2271.27,144.22
2268.45,144.32
2256.7,144.42
2255.87,144.52
2252.96,144.62
2245.58,144.72
2253.68,144.82
2247.03,144.92
2242.98,145.02
2240.18,145.12
2238.42,145.22
2233.13,145.32
2239.97,145.42
2239.97,145.52
2230.64,145.62
2229.5,145.72
2215.92,145.82
2210.85,145.92
2218.82,146.02
2213.33,146.12
2214.58,146.22
2211.68,146.32
2202.88,146.42
2196.06,146.52
2196.79,146.62
2195.75,146.72
2196.27,146.82
2192.24,146.92
2181.71,147.02
2180.68,147.12
2190.17,147.22
2179.54,147.32
2169.23,147.42
2167.99,147.52
2169.85,147.62
2172.63,147.72
2162.12,147.82
2165.32,147.92
2163.77,148.02
2154.71,148.12
2159.45,148.22
2160.17,148.32
2152.45,148.42
2149.16,148.52
2140.62,148.62
2135.49,148.72
2149.88,148.82
2140.62,148.92
2137.75,149.02
2125.43,149.12
2138.57,149.22
2123.89,149.32
2114.76,149.42
2113.02,149.52
2109.33,149.62
2106.87,149.72
2112.2,149.82
2108.2,149.92
2098.38,150.02
2099.3,150.12
2094.9,150.22
2106.05,150.32
2089.58,150.42
2086.41,150.52
2081.41,150.62
2081.3,150.72
2083.65,150.82
2081.81,150.92
2087.02,151.02
2086.21,151.12
2067.22,151.22
2063.44,151.32
2060.69,151.42
2061.51,151.52
2059.47,151.62
2052.64,151.72
2048.87,151.82
2046.33,151.92
2052.74,152.02
2048.16,152.12
2047.96,152.22
2035.54,152.32
2032.49,152.42
2030.26,152.52
2025.69,152.62
2034.73,152.72
2027.01,152.82
2017.97,152.92
2013.81,153.02
2006.51,153.12
2008.23,153.22
2008.43,153.32
2006.61,153.42
2000.63,153.52
2010.06,153.62
2011.58,153.72
1998.1,153.82
1991.31,153.92
1988.07,154.02
1985.54,154.12
1978.36,154.22
1974.72,154.32
1978.46,154.42
1977.66,154.52
1978.06,154.62
1968.16,154.72
1963.82,154.82
1963.82,154.92
1964.52,155.02
1971.79,155.12
1958.77,155.22
1952.72,155.32
1946.57,155.42
1937.3,155.52
1936.6,155.62
1947.28,155.72
1944.96,155.82
1936.7,155.92
1929.25,156.02
1939.92,156.12
1924.83,156.22
1923.02,156.32
1917.39,156.42
1914.98,156.52
1911.96,156.62
1917.49,156.72
1905.04,156.82
1903.33,156.92
1908.35,157.02
1900.62,157.12
1900.32,157.22
1894.61,157.32
1892.4,157.42
1890.7,157.52
1895.61,157.62
1901.73,157.72
1903.23,157.82
1900.12,157.92
1894.01,158.02
1886.59,158.12
1885.19,158.22
1886.49,158.32
1891.3,158.42
1872.58,158.52
1874.78,158.62
1869.18,158.72
1871.68,158.82
1863.78,158.92
1856.98,159.02
1848.5,159.12
1844.51,159.22
1839.12,159.32
1830.16,159.42
1825.57,159.52
1822.29,159.62
1821.89,159.72
1819.8,159.82
1816.02,159.92
1817.81,160.02
1818.21,160.12
1816.32,160.22
1812.54,160.32
1816.02,160.42
1814.03,160.52
1810.65,160.62
1807.07,160.72
1805.98,160.82
1815.03,160.92
1810.95,161.02
1806.08,161.12
1799.62,161.22
1797.84,161.32
1794.36,161.42
1796.25,161.52
1801.31,161.62
1792.08,161.72
1778.6,161.82
1777.51,161.92
1779.29,162.02
1772.06,162.12
1766.12,162.22
1758.7,162.32
1765.13,162.42
1764.44,162.52
1759.98,162.62
1760.18,162.72
1755.93,162.82
1753.75,162.92
1754.45,163.02
1746.44,163.12
1745.26,163.22
1742,163.32
1741.8,163.42
1741.11,163.52
1733.81,163.62
1739.83,163.72
1737.75,163.82
1724.74,163.92
1718.04,164.02
1706.23,164.12
1704.55,164.22
1705.54,164.32
1696.29,164.42
1694.23,164.52
1691.87,164.62
1689.32,164.72
1695.7,164.82
1691.09,164.92
1687.94,165.02
1684.8,165.12
1684.7,165.22
1684.31,165.32
1681.27,165.42
1680.48,165.52
1677.83,165.62
1672.24,165.72
1675.68,165.82
1667.83,165.92
1663.42,166.02
1663.62,166.12
1657.84,166.22
1655.3,166.32
1654.12,166.42
1645.12,166.52
1640.04,166.62
1645.03,166.72
1639.75,166.82
1642.58,166.92
1649.72,167.02
1638.87,167.12
1636.43,167.22
1629.88,167.32
1620.12,167.42
1614.76,167.52
1614.08,167.62
1618.27,167.72
1619.05,167.82
1614.96,167.92
1607.84,168.02
1619.15,168.12
1608.43,168.22
1594.21,168.32
1590.23,168.42
1591.2,168.52
1594.02,168.62
1593.63,168.72
1610.47,168.82
1590.81,168.92
1588.48,169.02
1581.87,169.12
1580.21,169.22
1567.4,169.32
1575.55,169.42
1577.3,169.52
1563.13,169.62
1554.12,169.72
1552.37,169.82
1555.86,169.92
1554.12,170.02
1549.18,170.12
1547.72,170.22
1550.24,170.32
1548.98,170.42
1544.53,170.52
1538.14,170.62
1535.43,170.72
1537.27,170.82
1534.47,170.92
1528.37,171.02
1528.57,171.12
1520.74,171.22
1529.24,171.32
1531.85,171.42
1525.77,171.52
1521.32,171.62
1513.12,171.72
1509.35,171.82
1508.39,171.92
1499.52,172.02
1504.72,172.12
1497.69,172.22
1491.43,172.32
1489.69,172.42
1487.77,172.52
1483.63,172.62
1481.61,172.72
1470.07,172.82
1480.65,172.92
1468.82,173.02
1462.58,173.12
1455.48,173.22
1454.04,173.32
1456.15,173.42
1457.68,173.52
1456.92,173.62
1450.49,173.72
1450.49,173.82
1454.23,173.92
1448.57,174.02
1435.92,174.12
1431.13,174.22
1425.78,174.32
1427.31,174.42
1426.35,174.52
1435.54,174.62
1422.62,174.72
1415.16,174.82
1414.78,174.92
1419.56,175.02
1417.07,175.12
1420.04,175.22
1407.81,175.32
1400.93,175.42
1393.4,175.52
1389.3,175.62
1389.3,175.67
1373.58,175.72
1365.59,175.82
1377.67,175.92
1382.91,176.02
1383.2,176.12
1383.01,176.22
1382.82,176.32
1374.34,176.42
1376.06,176.52
1366.83,176.62
1371.68,176.72
1361.6,176.82
1355.51,176.92
1367.21,177.02
1374.06,177.12
1348.87,177.22
1349.53,177.32
1345.64,177.42
1346.3,177.52
1353.71,177.62
1341.27,177.72
1337.86,177.82
1338.24,177.92
1335.68,178.02
1334.16,178.12
1335.01,178.22
1329.52,178.32
1328.57,178.42
1328.47,178.52
1321.75,178.62
1328.28,178.72
1313.7,178.82
1309.07,178.92
1303.21,179.02
1303.87,179.12
1301.41,179.22
1301.51,179.32
1293.95,179.42
1299.99,179.52
1300.94,179.62
1289.7,179.72
1287.91,179.82
1284.61,179.92
1279.04,180.02
1279.23,180.12
1278.1,180.22
1278.19,180.32
1280.27,180.42
1267.07,180.52
1266.13,180.62
1268.58,180.72
1262.65,180.82
1262.46,180.92
1263.59,181.02
1247.5,181.12
1246.85,181.22
1246.66,181.32
1243.65,181.42
1237.26,181.52
1231.44,181.62
1239.14,181.72
1237.73,181.82
1233.98,181.92
1227.6,182.02
1225.06,182.12
1225.81,182.22
1228.44,182.32
1218.97,182.42
1215.5,182.52
1217.28,182.62
1208.76,182.72
1208.76,182.82
1208.48,182.92
1207.26,183.02
1212.97,183.12
1204.17,183.22
1197.72,183.32
1187.62,183.42
1187.62,183.52
1182.48,183.62
1182.67,183.72
1176.88,183.82
1176.69,183.92
1179.68,184.02
1184.35,184.12
1178.09,184.22
1169.41,184.32
1167.27,184.42
1163.91,184.52
1160.09,184.62
1158.41,184.72
1155.06,184.82
1154.97,184.92
1157.11,185.02
1158.23,185.12
1157.11,185.22
1156.74,185.32
1149.29,185.42
1141.1,185.52
1146.03,185.62
1152.36,185.72
1148.26,185.82
1136.17,185.92
1129.94,186.02
1128.09,186.12
1132.73,186.22
