time,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
12.18,-16.24,64732,3622.7,2684.1,219,26,9.07,9.03,9.08
12.19,-16.21,64708,3625.57,2686.98,218.84,26,9.05,9.05,9.08
12.2,-16.18,64696,3627.01,2688.41,218.67,26,9.07,9.03,9.08
12.21,-16.15,64684,3628.44,2689.85,218.51,26,9.02,9.02,9.07
12.22,-16.12,64684,3628.44,2689.85,218.35,26,9.05,9.02,9.08
12.23,-16.09,64664,3630.84,2692.24,218.19,26,9.05,9.03,9.07
12.24,-16.06,64625,3635.51,2696.92,218.03,26,9.05,9.03,9.07
12.25,-16.02,64605,3637.91,2699.31,217.86,26,9.07,9.03,9.07
12.26,-15.99,64596,3638.99,2700.39,217.7,26,9.07,9.03,9.08
12.27,-15.96,64581,3640.78,2702.19,217.54,26,9.05,9.05,9.08
12.28,-15.93,64565,3642.7,2704.11,217.38,26,9.07,9.03,9.08
12.29,-15.9,64543,3645.34,2706.75,217.23,26,9.07,9.03,9.07
12.3,-15.87,64533,3646.54,2707.95,217.07,26,9.07,9.03,9.08
12.31,-15.83,64515,3648.7,2710.1,216.91,26,9.07,9.03,9.07
12.32,-15.8,64497,3650.86,2712.26,216.75,26,9.02,9.02,9.07
12.33,-15.77,64497,3650.86,2712.26,216.59,26,9.05,9.03,9.08
12.34,-15.74,64473,3653.74,2715.14,216.43,26,9.05,9.02,9.07
12.35,-15.7,64443,3657.34,2718.75,216.27,26,9.07,9.05,9.08
12.36,-15.67,64433,3658.54,2719.95,216.11,26,9.07,9.03,9.07
12.37,-15.64,64422,3659.86,2721.27,215.95,26,9.07,9.05,9.08
12.38,-15.6,64403,3662.15,2723.55,215.8,26,9.05,9.03,9.08
12.39,-15.57,64400,3662.51,2723.91,215.64,26,9.05,9.03,9.08
12.4,-15.54,64381,3664.79,2726.19,215.48,26,9.07,9.03,9.08
12.41,-15.5,64367,3666.47,2727.88,215.32,26,9.07,9.03,9.08
12.42,-15.47,64348,3668.76,2730.16,215.17,26,9.07,9.03,9.07
12.43,-15.43,64337,3670.08,2731.48,215.01,26,9.03,9.03,9.07
12.44,-15.4,64337,3670.08,2731.48,214.85,26,9.05,9.03,9.08
12.45,-15.37,64317,3672.48,2733.89,214.69,26,9.05,9.03,9.07
12.46,-15.34,64295,3675.13,2736.54,214.54,26,9.07,9.03,9.08
12.47,-15.3,64279,3677.06,2738.46,214.38,26,9.05,9.03,9.08
12.48,-15.27,64268,3678.38,2739.78,214.23,26,9.07,9.03,9.07
12.49,-15.24,64242,3681.51,2742.91,214.07,26,9.07,9.05,9.08
12.5,-15.21,64224,3683.68,2745.08,213.92,26,9.07,9.03,9.08
12.51,-15.18,64206,3685.84,2747.25,213.77,26,9.07,9.03,9.08
12.52,-15.15,64186,3688.25,2749.66,213.62,26,9.07,9.03,9.08
12.53,-15.12,64170,3690.18,2751.59,213.47,26,9.07,9.03,9.08
12.54,-15.09,64150,3692.59,2754,213.32,26,9,9.02,9.07
12.55,-15.06,64150,3692.59,2754,213.17,26,9.05,9.03,9.08
12.56,-15.04,64124,3695.73,2757.13,213.03,26,9.05,9.02,9.07
12.57,-15.01,64084,3700.55,2761.95,212.88,26,9.05,9.03,9.08
12.58,-14.99,64073,3701.88,2763.28,212.73,26,9.07,9.03,9.08
12.59,-14.96,64046,3705.13,2766.54,212.59,26,9.05,9.03,9.08
12.6,-14.94,64027,3707.43,2768.83,212.44,26,9.05,9.03,9.07
12.61,-14.92,64000,3710.69,2772.09,212.3,26,9.05,9.03,9.07
12.62,-14.9,63981,3712.98,2774.39,212.15,26,9.05,9.03,9.08
12.63,-14.88,63955,3716.12,2777.53,212.01,26,9.05,9.03,9.07
12.64,-14.86,63934,3718.66,2780.07,211.86,26,9.07,9.03,9.08
12.65,-14.84,63913,3721.2,2782.6,211.72,26,9.02,9.03,9.07
12.66,-14.82,63913,3721.2,2782.6,211.58,26,9.05,9.02,9.08
12.67,-14.81,63882,3724.95,2786.35,211.43,26,9.05,9.02,9.05
12.68,-14.79,63850,3728.82,2790.22,211.29,26,9.07,9.03,9.07
12.69,-14.78,63826,3731.72,2793.13,211.14,26,9.07,9.03,9.07
12.7,-14.77,63816,3732.93,2794.34,211,26,9.07,9.03,9.08
12.71,-14.76,63793,3735.72,2797.12,210.85,26,9.07,9.03,9.07
12.72,-14.75,63777,3737.65,2799.06,210.71,26,9.05,9.03,9.07
12.73,-14.74,63753,3740.56,2801.97,210.56,26,9.07,9.03,9.08
12.74,-14.73,63735,3742.74,2804.15,210.42,26,9.07,9.03,9.08
12.75,-14.73,63716,3745.04,2806.45,210.27,26,9.07,9.03,9.07
12.76,-14.72,63696,3747.47,2808.87,210.13,26,9.02,9.02,9.07
12.77,-14.71,63696,3747.47,2808.87,209.98,26,9.05,9.03,9.08
12.78,-14.71,63683,3749.05,2810.45,209.84,26,9.05,9.02,9.07
12.79,-14.71,63643,3753.9,2815.3,209.69,26,9.07,9.03,9.07
12.8,-14.7,63621,3756.57,2817.97,209.54,26,9.07,9.03,9.08
12.81,-14.7,63614,3757.41,2818.82,209.4,26,9.05,9.03,9.08
12.82,-14.7,63590,3760.33,2821.73,209.25,26,9.07,9.03,9.08
12.83,-14.7,63573,3762.39,2823.8,209.11,26,9.05,9.03,9.08
12.84,-14.7,63555,3764.58,2825.98,208.96,26,9.05,9.03,9.08
12.85,-14.7,63539,3766.52,2827.93,208.82,26,9.07,9.03,9.07
12.86,-14.7,63516,3769.31,2830.72,208.67,26,9.05,9.03,9.08
12.87,-14.7,63504,3770.77,2832.18,208.52,26,9.02,9.02,9.05
12.88,-14.7,63504,3770.77,2832.18,208.37,26,9.05,9.03,9.08
12.89,-14.7,63484,3773.2,2834.61,208.23,26,9.05,9.02,9.07
12.9,-14.7,63455,3776.73,2838.13,208.08,26,9.05,9.03,9.07
12.91,-14.71,63439,3778.67,2840.08,207.93,26,9.05,9.05,9.08
12.92,-14.71,63428,3780.01,2841.42,207.79,26,9.07,9.03,9.08
12.93,-14.71,63412,3781.96,2843.36,207.64,26,9.07,9.03,9.07
12.94,-14.71,63395,3784.03,2845.43,207.49,26,9.07,9.03,9.08
12.95,-14.71,63373,3786.71,2848.11,207.34,26,9.05,9.05,9.08
12.96,-14.71,63352,3789.26,2850.67,207.2,26,9.07,9.03,9.07
12.97,-14.71,63332,3791.7,2853.1,207.05,26,9.07,9.03,9.08
12.98,-14.71,63316,3793.65,2855.05,206.9,26,9.02,9.02,9.07
12.99,-14.71,63316,3793.65,2855.05,206.75,26,9.05,9.03,9.08
13,-14.71,63304,3795.11,2856.51,206.6,26,9.05,9.02,9.07
13.01,-14.71,63275,3798.64,2860.05,206.45,26,9.07,9.03,9.07
13.02,-14.71,63246,3802.18,2863.58,206.3,26,9.07,9.03,9.08
13.03,-14.71,63241,3802.79,2864.19,206.15,26,9.07,9.03,9.07
13.04,-14.7,63222,3805.1,2866.51,206,26,9.07,9.05,9.08
13.05,-14.7,63208,3806.81,2868.22,205.85,26,9.07,9.03,9.08
13.06,-14.7,63191,3808.88,2870.29,205.7,26,9.05,9.03,9.07
13.07,-14.69,63180,3810.23,2871.63,205.55,26,9.07,9.03,9.07
13.08,-14.69,63172,3811.2,2872.61,205.4,26,9.07,9.03,9.08
13.09,-14.68,63149,3814.01,2875.42,205.25,26,9.02,9.03,9.07
13.1,-14.68,63149,3814.01,2875.42,205.1,26,9.05,9.02,9.08
13.11,-14.67,63130,3816.33,2877.74,204.95,26,9.05,9.02,9.07
13.12,-14.67,63104,3819.51,2880.91,204.8,26,9.05,9.03,9.08
13.13,-14.66,63091,3821.09,2882.5,204.65,26,9.07,9.05,9.08
13.14,-14.66,63079,3822.56,2883.96,204.5,26,9.07,9.03,9.07
13.15,-14.65,63071,3823.54,2884.94,204.36,26,9.07,9.03,9.07
13.16,-14.64,63057,3825.25,2886.65,204.21,26,9.07,9.03,9.07
13.17,-14.64,63049,3826.23,2887.63,204.06,26,9.05,9.03,9.08
13.18,-14.63,63025,3829.16,2890.57,203.92,26,9.07,9.03,9.07
13.19,-14.62,63011,3830.87,2892.28,203.77,26,9.07,9.03,9.07
13.2,-14.62,63000,3832.22,2893.62,203.62,26,9.02,9.03,9.07
13.21,-14.61,63000,3832.22,2893.62,203.48,26,9.05,9.02,9.08
13.22,-14.6,62984,3834.17,2895.58,203.34,26,9.05,9.02,9.07
13.23,-14.6,62956,3837.6,2899.01,203.19,26,9.07,9.03,9.08
13.24,-14.59,62947,3838.7,2900.11,203.05,26,9.07,9.03,9.07
13.25,-14.58,62930,3840.78,2902.19,202.9,26,9.07,9.03,9.08
13.26,-14.58,62914,3842.74,2904.15,202.76,26,9.05,9.03,9.07
13.27,-14.57,62891,3845.56,2906.96,202.62,26,9.07,9.03,9.08
13.28,-14.57,62878,3847.15,2908.56,202.47,26,9.07,9.03,9.07
13.29,-14.56,62857,3849.72,2911.13,202.33,26,9.05,9.03,9.08
13.3,-14.56,62837,3852.17,2913.58,202.19,26,9.07,9.03,9.07
13.31,-14.55,62829,3853.15,2914.56,202.04,26,9.02,9.03,9.07
13.32,-14.55,62829,3853.15,2914.56,201.9,26,9.05,9.02,9.08
13.33,-14.55,62802,3856.46,2917.87,201.76,26,9.05,9.03,9.07
13.34,-14.54,62769,3860.51,2921.92,201.61,26,9.07,9.03,9.08
13.35,-14.54,62749,3862.97,2924.37,201.47,26,9.07,9.03,9.07
13.36,-14.54,62734,3864.81,2926.21,201.33,26,9.07,9.03,9.07
13.37,-14.54,62715,3867.14,2928.54,201.18,26,9.07,9.03,9.07
13.38,-14.54,62694,3869.72,2931.12,201.04,26,9.07,9.03,9.08
13.39,-14.53,62672,3872.42,2933.82,200.9,26,9.07,9.03,9.08
13.4,-14.53,62655,3874.51,2935.91,200.75,26,9.07,9.03,9.08
13.41,-14.54,62640,3876.35,2937.76,200.61,26,9.07,9.03,9.08
13.42,-14.54,62621,3878.68,2940.09,200.46,26,9.02,9.03,9.07
13.43,-14.54,62621,3878.68,2940.09,200.32,26,9.05,9.02,9.08
13.44,-14.54,62596,3881.76,2943.16,200.17,26,9.05,9.03,9.07
13.45,-14.54,62562,3885.94,2947.34,200.03,26,9.07,9.03,9.08
13.46,-14.54,62543,3888.28,2949.68,199.88,26,9.07,9.03,9.08
13.47,-14.55,62519,3891.23,2952.63,199.74,26,9.05,9.03,9.08
13.48,-14.55,62504,3893.08,2954.48,199.59,26,9.07,9.05,9.07
13.49,-14.55,62485,3895.41,2956.82,199.45,26,9.05,9.03,9.07
13.5,-14.56,62473,3896.89,2958.3,199.3,26,9.07,9.03,9.07
13.51,-14.56,62453,3899.36,2960.76,199.16,26,9.07,9.03,9.08
13.52,-14.56,62436,3901.45,2962.86,199.01,26,9.07,9.03,9.08
13.53,-14.57,62414,3904.16,2965.57,198.87,26,9.02,9.02,9.07
13.54,-14.57,62414,3904.16,2965.57,198.72,26,9.05,9.02,9.08
13.55,-14.58,62398,3906.13,2967.54,198.58,26,9.05,9.02,9.07
13.56,-14.58,62368,3909.83,2971.24,198.43,26,9.07,9.03,9.08
13.57,-14.58,62351,3911.93,2973.33,198.28,26,9.05,9.03,9.08
13.58,-14.59,62333,3914.15,2975.55,198.14,26,9.05,9.03,9.08
13.59,-14.59,62313,3916.62,2978.02,197.99,26,9.05,9.03,9.07
13.6,-14.6,62300,3918.22,2979.63,197.85,26,9.05,9.03,9.08
13.61,-14.6,62288,3919.7,2981.11,197.7,26,9.05,9.03,9.07
13.62,-14.6,62271,3921.8,2983.21,197.55,26,9.05,9.05,9.08
13.63,-14.61,62256,3923.65,2985.06,197.41,26,9.05,9.03,9.07
13.64,-14.61,62239,3925.75,2987.16,197.26,26,9.02,9.02,9.07
13.65,-14.61,62239,3925.75,2987.16,197.11,26,9.07,9.02,9.08
13.66,-14.61,62210,3929.33,2990.74,196.97,26,9.05,9.03,9.07
13.67,-14.62,62191,3931.68,2993.09,196.82,26,9.07,9.03,9.08
13.68,-14.62,62167,3934.65,2996.05,196.67,26,9.05,9.03,9.08
13.69,-14.62,62151,3936.63,2998.03,196.52,26,9.05,9.03,9.08
13.7,-14.62,62132,3938.98,3000.38,196.38,26,9.07,9.03,9.08
13.71,-14.62,62124,3939.97,3001.37,196.23,26,9.07,9.03,9.07
13.72,-14.62,62104,3942.44,3003.85,196.08,26,9.05,9.03,9.07
13.73,-14.62,62089,3944.3,3005.7,195.94,26,9.07,9.03,9.07
13.74,-14.62,62078,3945.66,3007.06,195.79,26,9.05,9.03,9.07
13.75,-14.62,62064,3947.39,3008.8,195.64,26,9,9.03,9.07
13.76,-14.62,62064,3947.39,3008.8,195.49,26,9.05,9.03,9.08
13.77,-14.62,62045,3949.74,3011.15,195.34,26,9.05,9.03,9.07
13.78,-14.61,62018,3953.09,3014.49,195.19,26,9.07,9.03,9.08
13.79,-14.61,62000,3955.32,3016.72,195.04,26,9.07,9.03,9.07
13.8,-14.61,61987,3956.93,3018.33,194.9,26,9.07,9.03,9.08
13.81,-14.61,61972,3958.79,3020.19,194.75,26,9.05,9.03,9.07
13.82,-14.6,61959,3960.4,3021.8,194.6,26,9.05,9.03,9.08
13.83,-14.6,61942,3962.51,3023.91,194.45,26,9.07,9.03,9.07
13.84,-14.6,61925,3964.62,3026.02,194.31,26,9.05,9.03,9.07
13.85,-14.59,61918,3965.48,3026.89,194.16,26,9.07,9.03,9.08
13.86,-14.59,61902,3967.47,3028.87,194.01,26,9.02,9.02,9.07
13.87,-14.59,61902,3967.47,3028.87,193.87,26,9.05,9.03,9.08
13.88,-14.58,61889,3969.08,3030.49,193.72,26,9.05,9.02,9.07
13.89,-14.58,61863,3972.31,3033.71,193.58,26,9.07,9.03,9.07
13.9,-14.57,61848,3974.17,3035.58,193.43,26,9.07,9.05,9.07
13.91,-14.57,61829,3976.53,3037.93,193.29,26,9.05,9.03,9.07
13.92,-14.57,61819,3977.77,3039.18,193.14,26,9.07,9.03,9.07
13.93,-14.56,61812,3978.64,3040.05,193,26,9.07,9.03,9.08
13.94,-14.56,61795,3980.75,3042.16,192.85,26,9.05,9.03,9.08
13.95,-14.56,61778,3982.86,3044.27,192.71,26,9.07,9.03,9.07
13.96,-14.55,61769,3983.98,3045.39,192.57,26,9.07,9.03,9.08
13.97,-14.55,61754,3985.85,3047.25,192.42,26,9.02,9.02,9.07
13.98,-14.55,61754,3985.85,3047.25,192.28,26,9.05,9.02,9.08
13.99,-14.54,61738,3987.84,3049.24,192.13,26,9.05,9.02,9.05
14,-14.54,61719,3990.2,3051.6,191.99,26,9.05,9.03,9.07
14.01,-14.54,61702,3992.31,3053.72,191.85,26,9.05,9.03,9.07
14.02,-14.54,61688,3994.05,3055.46,191.7,26,9.07,9.03,9.08
14.03,-14.54,61670,3996.29,3057.7,191.56,26,9.07,9.03,9.07
14.04,-14.53,61654,3998.29,3059.69,191.41,26,9.05,9.03,9.07
14.05,-14.53,61641,3999.9,3061.31,191.27,26,9.07,9.03,9.08
14.06,-14.53,61622,4002.27,3063.67,191.12,26,9.07,9.03,9.07
14.07,-14.53,61607,4004.14,3065.54,190.98,26,9.07,9.03,9.07
14.08,-14.53,61586,4006.75,3068.16,190.83,26,9.02,9.02,9.07
14.09,-14.53,61586,4006.75,3068.16,190.69,26,9.05,9.02,9.08
14.1,-14.53,61569,4008.87,3070.28,190.55,26,9.05,9.03,9.07
14.11,-14.53,61540,4012.49,3073.89,190.4,26,9.07,9.03,9.07
14.12,-14.53,61526,4014.23,3075.64,190.25,26,9.07,9.03,9.07
14.13,-14.53,61506,4016.72,3078.13,190.11,26,9.07,9.03,9.08
14.14,-14.53,61492,4018.47,3079.88,189.97,26,9.05,9.03,9.07
14.15,-14.53,61474,4020.72,3082.12,189.82,26,9.07,9.03,9.08
14.16,-14.54,61454,4023.21,3084.62,189.68,26,9.07,9.03,9.08
14.17,-14.54,61438,4025.21,3086.61,189.53,26,9.07,9.03,9.08
14.18,-14.54,61424,4026.96,3088.36,189.39,26,9.07,9.03,9.07
14.19,-14.54,61410,4028.7,3090.11,189.24,26,9.02,9.03,9.07
14.2,-14.54,61410,4028.7,3090.11,189.1,26,9.07,9.03,9.08
14.21,-14.54,61391,4031.08,3092.48,188.95,26,9.05,9.02,9.07
14.22,-14.54,61353,4035.82,3097.23,188.81,26,9.05,9.03,9.08
14.23,-14.54,61337,4037.82,3099.23,188.66,26,9.07,9.03,9.08
14.24,-14.54,61313,4040.82,3102.23,188.51,26,9.05,9.03,9.08
14.25,-14.55,61303,4042.07,3103.48,188.37,26,9.07,9.03,9.07
14.26,-14.55,61290,4043.7,3105.11,188.22,26,9.07,9.03,9.08
14.27,-14.55,61276,4045.45,3106.86,188.08,26,9.05,9.03,9.08
14.28,-14.55,61254,4048.2,3109.61,187.93,26,9.07,9.03,9.08
14.29,-14.55,61237,4050.33,3111.74,187.79,26,9.07,9.03,9.08
14.3,-14.54,61217,4052.83,3114.24,187.64,26,9.02,9.02,9.07
14.31,-14.54,61217,4052.83,3114.24,187.49,26,9.07,9.03,9.08
14.32,-14.54,61197,4055.34,3116.74,187.35,26,9.05,9.03,9.07
14.33,-14.54,61177,4057.84,3119.25,187.2,26,9.05,9.03,9.07
14.34,-14.54,61165,4059.35,3120.75,187.06,26,9.07,9.03,9.08
14.35,-14.53,61146,4061.73,3123.13,186.91,26,9.07,9.03,9.08
14.36,-14.53,61132,4063.48,3124.89,186.76,26,9.07,9.03,9.08
14.37,-14.52,61118,4065.24,3126.64,186.62,26,9.07,9.03,9.07
14.38,-14.52,61095,4068.12,3129.52,186.47,26,9.07,9.03,9.07
14.39,-14.51,61085,4069.37,3130.78,186.32,26,9.05,9.03,9.07
14.4,-14.51,61073,4070.88,3132.28,186.18,26,9.05,9.03,9.08
14.41,-14.5,61055,4073.14,3134.54,186.03,26,9.02,9.03,9.07
14.42,-14.49,61055,4073.14,3134.54,185.88,26,9.05,9.02,9.08
14.43,-14.49,61037,4075.39,3136.8,185.74,26,9.05,9.02,9.05
14.44,-14.48,61009,4078.91,3140.31,185.59,26,9.07,9.03,9.07
14.45,-14.47,60997,4080.41,3141.82,185.44,26,9.05,9.05,9.08
14.46,-14.46,60985,4081.92,3143.33,185.29,26,9.07,9.03,9.08
14.47,-14.45,60970,4083.8,3145.21,185.15,26,9.05,9.03,9.07
14.48,-14.44,60952,4086.07,3147.47,185,26,9.07,9.03,9.07
14.49,-14.43,60944,4087.07,3148.48,184.85,26,9.05,9.03,9.08
14.5,-14.42,60928,4089.08,3150.49,184.71,26,9.07,9.03,9.07
14.51,-14.41,60907,4091.72,3153.13,184.56,26,9.05,9.03,9.07
14.52,-14.39,60889,4093.98,3155.39,184.41,26,9.02,9.02,9.07
14.53,-14.38,60889,4093.98,3155.39,184.27,26,9.05,9.02,9.08
14.54,-14.37,60871,4096.25,3157.65,184.12,26,9.05,9.02,9.07
14.55,-14.35,60850,4098.89,3160.29,183.98,26,9.07,9.03,9.07
14.56,-14.34,60832,4101.15,3162.56,183.83,26,9.07,9.03,9.08
14.57,-14.33,60820,4102.66,3164.07,183.69,26,9.05,9.03,9.08
14.58,-14.31,60809,4104.05,3165.45,183.54,26,9.05,9.03,9.07
14.59,-14.3,60793,4106.06,3167.47,183.4,26,9.07,9.03,9.07
14.6,-14.28,60782,4107.45,3168.85,183.26,26,9.05,9.03,9.08
14.61,-14.27,60769,4109.08,3170.49,183.12,26,9.07,9.03,9.08
14.62,-14.26,60750,4111.48,3172.88,182.97,26,9.05,9.03,9.08
14.63,-14.24,60736,4113.24,3174.65,182.83,26,9,9.03,9.07
14.64,-14.23,60736,4113.24,3174.65,182.69,26,9.05,9.02,9.07
14.65,-14.21,60715,4115.89,3177.29,182.55,26,9.05,9.02,9.07
14.66,-14.2,60691,4118.91,3180.32,182.41,26,9.05,9.03,9.08
14.67,-14.18,60679,4120.42,3181.83,182.27,26,9.05,9.03,9.08
14.68,-14.17,60668,4121.81,3183.22,182.13,26,9.05,9.03,9.07
14.69,-14.16,60659,4122.95,3184.35,181.99,26,9.07,9.03,9.08
14.7,-14.14,60647,4124.46,3185.86,181.85,26,9.07,9.03,9.08
14.71,-14.13,60627,4126.98,3188.39,181.71,26,9.07,9.05,9.07
14.72,-14.12,60621,4127.74,3189.14,181.57,26,9.07,9.03,9.07
14.73,-14.1,60607,4129.51,3190.91,181.43,26,9.07,9.03,9.07
14.74,-14.09,60595,4131.02,3192.43,181.29,26,9.02,9.02,9.07
14.75,-14.08,60595,4131.02,3192.43,181.15,26,9.05,9.03,9.08
14.76,-14.07,60582,4132.66,3194.07,181.01,26,9.05,9.02,9.07
14.77,-14.06,60557,4135.82,3197.22,180.87,26,9.05,9.03,9.07
14.78,-14.05,60536,4138.47,3199.88,180.73,26,9.05,9.03,9.07
14.79,-14.04,60529,4139.36,3200.76,180.59,26,9.07,9.03,9.08
14.8,-14.03,60513,4141.38,3202.78,180.46,26,9.07,9.03,9.07
14.81,-14.02,60498,4143.27,3204.68,180.32,26,9.07,9.03,9.08
14.82,-14.01,60491,4144.16,3205.56,180.18,26,9.05,9.03,9.07
14.83,-14,60472,4146.56,3207.96,180.04,26,9.05,9.03,9.07
14.84,-13.99,60462,4147.82,3209.23,179.9,26,9.05,9.03,9.08
14.85,-13.99,60447,4149.72,3211.13,179.76,26,9.02,9.02,9.07
14.86,-13.98,60447,4149.72,3211.13,179.62,26,9.05,9.03,9.08
14.87,-13.97,60418,4153.39,3214.79,179.48,26,9.05,9.02,9.07
14.88,-13.96,60403,4155.29,3216.69,179.34,25.9,9.05,9.05,9.07
14.89,-13.96,60391,4156.81,3218.21,179.2,26,9.05,9.03,9.07
14.9,-13.95,60376,4158.7,3220.11,179.06,26,9.07,9.03,9.08
14.91,-13.95,60357,4161.11,3222.52,178.92,26,9.07,9.03,9.07
14.92,-13.94,60343,4162.88,3224.29,178.78,26,9.07,9.03,9.07
14.93,-13.94,60331,4164.4,3225.81,178.65,26,9.07,9.03,9.07
14.94,-13.93,60314,4166.56,3227.96,178.51,26,9.07,9.03,9.08
14.95,-13.93,60306,4167.57,3228.98,178.37,26,9.07,9.03,9.07
14.96,-13.92,60293,4169.22,3230.62,178.23,26,9.02,9.02,9.07
14.97,-13.92,60293,4169.22,3230.62,178.09,26,9.05,9.03,9.08
14.98,-13.92,60272,4171.88,3233.28,177.95,26,9.05,9.02,9.07
14.99,-13.91,60260,4173.4,3234.81,177.81,26,9.05,9.03,9.08
15,-13.91,60243,4175.56,3236.96,177.67,26,9.05,9.05,9.07
15.01,-13.9,60223,4178.09,3239.5,177.53,26,9.07,9.03,9.08
15.02,-13.9,60199,4181.14,3242.54,177.4,26,9.07,9.03,9.07
15.03,-13.9,60187,4182.66,3244.07,177.26,26,9.07,9.03,9.08
15.04,-13.89,60176,4184.06,3245.46,177.12,26,9.07,9.03,9.07
15.05,-13.89,60163,4185.71,3247.11,176.98,26,9.07,9.03,9.07
15.06,-13.88,60148,4187.61,3249.02,176.84,26,9.07,9.03,9.08
15.07,-13.88,60133,4189.52,3250.92,176.7,26,9.02,9.03,9.07
15.08,-13.87,60133,4189.52,3250.92,176.56,26,9.05,9.03,9.08
15.09,-13.87,60107,4192.82,3254.23,176.42,26,9.05,9.02,9.07
15.1,-13.86,60083,4195.87,3257.27,176.28,26,9.07,9.03,9.08
15.11,-13.86,60070,4197.52,3258.93,176.14,26,9.07,9.03,9.08
15.12,-13.85,60060,4198.79,3260.2,176,26,9.05,9.03,9.08
15.13,-13.84,60044,4200.83,3262.23,175.87,26,9.07,9.03,9.08
15.14,-13.84,60029,4202.74,3264.14,175.73,26,9.05,9.03,9.07
15.15,-13.83,60011,4205.02,3266.43,175.59,26,9.07,9.03,9.07
15.16,-13.82,60002,4206.17,3267.58,175.45,26,9.07,9.03,9.07
15.17,-13.81,59990,4207.7,3269.1,175.31,26,9.07,9.03,9.07
15.18,-13.81,59970,4210.24,3271.65,175.17,26,9.02,9.02,9.07
15.19,-13.8,59970,4210.24,3271.65,175.03,26,9.05,9.03,9.08
15.2,-13.79,59952,4212.53,3273.94,174.89,26,9.05,9.02,9.07
15.21,-13.78,59930,4215.33,3276.74,174.75,26,9.05,9.03,9.07
15.22,-13.77,59913,4217.5,3278.91,174.61,26,9.07,9.05,9.08
15.23,-13.76,59893,4220.05,3281.45,174.47,26,9.07,9.03,9.08
15.24,-13.75,59879,4221.83,3283.24,174.33,26,9.07,9.03,9.07
15.25,-13.74,59875,4222.34,3283.75,174.19,26,9.07,9.03,9.07
15.26,-13.73,59857,4224.64,3286.04,174.05,26,9.07,9.03,9.08
15.27,-13.72,59838,4227.06,3288.46,173.91,26,9.07,9.03,9.07
15.28,-13.7,59829,4228.21,3289.61,173.77,26,9.07,9.03,9.08
15.29,-13.69,59810,4230.63,3292.04,173.64,26,9.02,9.03,9.07
15.3,-13.68,59810,4230.63,3292.04,173.5,26,9.05,9.02,9.08
15.31,-13.67,59797,4232.29,3293.69,173.36,26,9.05,9.02,9.07
15.32,-13.66,59771,4235.61,3297.01,173.22,26,9.05,9.03,9.08
15.33,-13.64,59759,4237.14,3298.54,173.08,26,9.07,9.03,9.08
15.34,-13.63,59743,4239.18,3300.59,172.95,26,9.07,9.03,9.07
15.35,-13.62,59732,4240.59,3301.99,172.81,26,9.07,9.03,9.07
15.36,-13.61,59716,4242.63,3304.03,172.68,26,9.07,9.03,9.07
15.37,-13.59,59701,4244.54,3305.95,172.54,26,9.05,9.03,9.07
15.38,-13.58,59683,4246.84,3308.25,172.41,26,9.07,9.03,9.08
15.39,-13.57,59674,4247.99,3309.4,172.27,26,9.07,9.03,9.07
15.4,-13.56,59658,4250.04,3311.45,172.13,26,9.02,9.02,9.07
15.41,-13.54,59658,4250.04,3311.45,172,26,9.05,9.03,9.08
15.42,-13.53,59645,4251.7,3313.11,171.87,26,9.05,9.02,9.07
15.43,-13.52,59622,4254.64,3316.05,171.73,26,9.05,9.03,9.08
15.44,-13.51,59604,4256.95,3318.35,171.6,26,9.07,9.03,9.07
15.45,-13.5,59600,4257.46,3318.86,171.46,26,9.05,9.03,9.08
15.46,-13.49,59584,4259.5,3320.91,171.33,26,9.05,9.03,9.07
15.47,-13.48,59566,4261.81,3323.21,171.2,26,9.07,9.03,9.08
15.48,-13.46,59558,4262.83,3324.24,171.06,26,9.05,9.03,9.07
15.49,-13.45,59537,4265.52,3326.93,170.93,26,9.07,9.03,9.07
15.5,-13.44,59528,4266.67,3328.08,170.8,26,9.05,9.03,9.07
15.51,-13.43,59514,4268.46,3329.87,170.66,26,9.02,9.02,9.07
15.52,-13.43,59514,4268.46,3329.87,170.53,26,9.05,9.03,9.08
15.53,-13.42,59502,4270,3331.41,170.4,26,9.05,9.02,9.07
15.54,-13.41,59474,4273.59,3334.99,170.27,25.9,9.07,9.03,9.07
15.55,-13.4,59465,4274.74,3336.15,170.13,26,9.07,9.03,9.08
15.56,-13.39,59451,4276.54,3337.94,170,26,9.07,9.03,9.07
15.57,-13.38,59440,4277.95,3339.35,169.87,26,9.05,9.03,9.07
15.58,-13.38,59423,4280.13,3341.53,169.74,26,9.05,9.05,9.08
15.59,-13.37,59413,4281.41,3342.82,169.6,26,9.05,9.03,9.08
15.6,-13.36,59397,4283.46,3344.87,169.47,26,9.07,9.03,9.07
15.61,-13.36,59387,4284.74,3346.15,169.34,26,9.05,9.03,9.07
15.62,-13.35,59376,4286.16,3347.56,169.2,26,9.02,9.02,9.07
15.63,-13.35,59376,4286.16,3347.56,169.07,26,9.05,9.03,9.08
15.64,-13.34,59360,4288.21,3349.61,168.94,26,9.05,9.02,9.07
15.65,-13.34,59343,4290.39,3351.8,168.8,25.9,9.07,9.03,9.08
15.66,-13.33,59321,4293.22,3354.62,168.67,26,9.07,9.03,9.08
