altitude,speed,acceleration,time
4443.37,-29.32,-7.48,68.72
4444.94,-30.06,-6.32,68.82
4435.28,-30.73,-5.06,68.92
4438.41,-31.26,-3.79,69.02
4427.46,-31.57,-2.62,69.12
4419.13,-31.84,-1.62,69.22
4422.39,-31.94,-0.85,69.32
4414.58,-31.99,-0.34,69.42
4420.04,-31.97,-0.09,69.52
4408.21,-31.93,-0.1,69.62
4408.34,-31.91,-0.37,69.72
4399.76,-31.93,-0.85,69.82
4400.41,-31.95,-1.52,69.92
4398.33,-32.06,-2.32,70.02
4394.18,-32.34,-3.17,70.12
4398.72,-32.63,-4,70.22
4394.44,-33.04,-4.71,70.32
4392.49,-33.56,-5.22,70.42
4394.57,-34.13,-5.42,70.52
4383.02,-34.71,-5.26,70.62
4381.72,-35.34,-4.69,70.72
4383.8,-35.9,-3.76,70.82
4378.48,-36.3,-2.52,70.92
4372.78,-36.53,-1.04,71.02
4369.42,-36.74,0.6,71.12
4358.94,-36.68,2.37,71.22
4352.6,-36.43,4.18,71.32
4350.66,-36.03,5.97,71.42
4343.3,-35.39,7.67,71.52
4342.66,-34.66,9.19,71.62
4336.98,-33.63,10.48,71.72
4329.37,-32.57,11.46,71.82
4326.28,-31.37,12.1,71.92
4325.25,-30.07,12.38,72.02
4317,-28.78,12.26,72.12
4321.9,-27.51,11.74,72.22
4320.48,-26.25,10.84,72.32
4315.2,-25.11,9.59,72.42
4316.62,-24.08,8.07,72.52
4314.04,-23.26,6.33,72.62
4309.93,-22.64,4.49,72.72
4305.42,-22.16,2.61,72.82
4321.77,-21.87,0.79,72.92
4314.81,-21.85,-0.87,73.02
4297.97,-22,-2.3,73.12
4312.63,-22.26,-3.48,73.22
4300.54,-22.67,-4.44,73.32
4294.89,-23.11,-5.23,73.42
4294.37,-23.66,-5.85,73.52
4287.82,-24.25,-6.23,73.62
4304.4,-24.94,-6.31,73.72
4289.24,-25.66,-6.11,73.82
4287.82,-26.34,-5.75,73.92
4290.01,-26.89,-5.38,74.02
4281.92,-27.36,-5.12,74.12
4274.74,-27.81,-5.03,74.22
4283.98,-28.31,-5.04,74.32
4273.46,-28.85,-5.06,74.42
4271.8,-29.36,-5.02,74.52
4265.9,-29.87,-4.93,74.62
4257.33,-30.38,-4.83,74.72
4258.86,-30.88,-4.78,74.82
4257.97,-31.27,-4.81,74.92
4244.29,-31.74,-4.89,75.02
4246.97,-32.3,-5,75.12
4254.9,-32.75,-5.05,75.22
4247.99,-33.26,-4.99,75.32
4252.21,-33.81,-4.75,75.42
4243.78,-34.34,-4.34,75.52
4236.37,-34.83,-3.78,75.62
4224.89,-35.14,-3.14,75.72
4222.98,-35.5,-2.45,75.82
4226.55,-35.76,-1.74,75.92
4235.48,-35.9,-1.01,76.02
4236.63,-36.01,-0.25,76.12
4217.12,-36.08,0.53,76.22
4197.65,-35.99,1.32,76.32
4191.17,-35.86,2.14,76.42
4191.17,-35.65,2.98,76.52
4191.17,-35.38,3.81,76.62
4190.66,-35,4.57,76.72
4193.33,-34.52,5.2,76.82
4191.04,-33.92,5.65,76.92
4185.58,-33.33,5.91,77.02
4180.76,-32.73,6,77.12
4180.25,-32.11,5.93,77.22
4174.42,-31.51,5.72,77.32
4166.68,-30.87,5.42,77.42
4161.11,-30.32,5.05,77.52
4163.14,-29.84,4.65,77.62
4167.06,-29.41,4.17,77.72
4159.84,-28.95,3.51,77.82
4159.34,-28.54,2.6,77.92
4156.93,-28.19,1.47,78.02
4150.61,-27.99,0.23,78.12
4141.76,-28.01,-0.93,78.22
4140.74,-28.21,-1.88,78.32
4139.61,-28.45,-2.56,78.42
4135.94,-28.7,-3.02,78.52
4134.05,-29.03,-3.32,78.62
4139.73,-29.39,-3.51,78.72
4135.82,-29.74,-3.57,78.82
4138.6,-30.11,-3.45,78.92
4134.3,-30.51,-3.06,79.02
4117.27,-30.89,-2.36,79.12
4112.48,-31.15,-1.31,79.22
4115.51,-31.4,0.02,79.32
4118.78,-31.4,1.54,79.42
4112.74,-31.25,3.12,79.52
4109.96,-30.93,4.65,79.62
4111.6,-30.42,6.06,79.72
4111.85,-29.8,7.27,79.82
4100.65,-29.07,8.22,79.92
4088.2,-28.14,8.85,80.02
4077.65,-27.22,9.13,80.12
4074.01,-26.22,9.08,80.22
4072.26,-25.27,8.7,80.32
4074.64,-24.37,7.97,80.42
4076.15,-23.55,6.86,80.52
4068.87,-22.74,5.28,80.62
4069.12,-22.1,3.24,80.72
4073.51,-21.72,0.82,80.82
4073.14,-21.61,-1.78,80.92
4069.12,-21.76,-4.34,81.02
4067.74,-22.27,-6.65,81.12
4073.64,-23.05,-8.61,81.22
4061.6,-23.98,-10.21,81.32
4082.67,-25.03,-11.48,81.42
4076.27,-26.17,-12.47,81.52
4066.36,-27.5,-13.2,81.62
4059.85,-28.87,-13.61,81.72
4053.08,-30.26,-13.64,81.82
4046.45,-31.7,-13.23,81.92
4056.09,-33.13,-12.35,82.02
4039.45,-34.45,-11.04,82.12
4043.82,-35.61,-9.34,82.22
4028.45,-36.58,-7.39,82.32
4024.83,-37.36,-5.33,82.42
4023.59,-37.87,-3.29,82.52
4038.32,-38.15,-1.37,82.62
4023.84,-38.27,0.37,82.72
4011.74,-38.2,1.92,82.82
4002.14,-37.97,3.33,82.92
4002.52,-37.62,4.63,83.02
3995.55,-37.18,5.81,83.12
3989.08,-36.56,6.8,83.22
3993.06,-35.87,7.51,83.32
3997.54,-34.99,7.91,83.42
4005.01,-34.13,8.03,83.52
3983.73,-33.32,7.95,83.62
3981.75,-32.53,7.78,83.72
3978.02,-31.77,7.57,83.82
3969.58,-31.02,7.31,83.92
3964.86,-30.22,6.95,84.02
3965.98,-29.56,6.49,84.12
3961.52,-28.82,5.97,84.22
3958.04,-28.25,5.44,84.32
3950.98,-27.74,4.9,84.42
3960.77,-27.31,4.33,84.52
3966.48,-26.77,3.71,84.62
3953.21,-26.36,3.08,84.72
3946.77,-26.09,2.52,84.82
3946.77,-25.91,2.09,84.92
3943.31,-25.74,1.82,85.02
3937.25,-25.55,1.66,85.12
3942.07,-25.4,1.48,85.22
3946.65,-25.24,1.21,85.32
3941.7,-25.06,0.84,85.42
3936.26,-24.92,0.46,85.52
3928.72,-24.96,0.17,85.62
3923.9,-24.97,0.02,85.72
3921.06,-25.01,0.01,85.82
3919.08,-25.03,0.01,85.92
3917.73,-24.99,-0.1,86.02
3912.79,-24.94,-0.43,86.12
3921.8,-24.94,-0.98,86.22
3910.2,-24.98,-1.73,86.32
3905.39,-25.17,-2.61,86.42
3898.86,-25.43,-3.6,86.52
3911.31,-25.75,-4.67,86.62
3910.32,-26.21,-5.8,86.72
3901.57,-26.78,-6.92,86.82
3895.29,-27.47,-7.92,86.92
3893.08,-28.32,-8.7,87.02
3902.44,-29.27,-9.22,87.12
3895.05,-30.23,-9.47,87.22
3888.89,-31.2,-9.46,87.32
3885.69,-32.19,-9.21,87.42
3876.23,-33.13,-8.68,87.52
3868.73,-34.05,-7.81,87.62
3875.86,-34.92,-6.57,87.72
3870.45,-35.66,-4.97,87.82
3876.72,-36.21,-3.13,87.92
3879.91,-36.5,-1.14,88.02
3869.96,-36.64,0.87,88.12
3861.98,-36.52,2.86,88.22
3853.15,-36.23,4.79,88.32
3837.11,-35.74,6.62,88.42
3827.2,-35.09,8.29,88.52
3829.28,-34.19,9.74,88.62
3832.71,-33.17,10.88,88.72
3832.46,-32.02,11.62,88.82
3822.56,-30.79,11.93,88.92
3810.96,-29.51,11.75,89.02
3813.03,-28.24,11.12,89.12
3816.21,-27.08,10.09,89.22
3814.74,-26.01,8.73,89.32
3816.21,-25.09,7.16,89.42
3821.22,-24.37,5.45,89.52
3812.91,-23.83,3.67,89.62
3805.23,-23.44,1.85,89.72
3801.08,-23.27,0.02,89.82
3805.59,-23.26,-1.78,89.92
3810.35,-23.44,-3.54,90.02
3801.69,-23.83,-5.18,90.12
3795.47,-24.33,-6.6,90.22
3798.52,-25.06,-7.69,90.32
3795.47,-25.93,-8.4,90.42
3788.9,-26.85,-8.74,90.52
3787.92,-27.77,-8.77,90.62
3783.66,-28.66,-8.53,90.72
3793.04,-29.53,-8.03,90.82
3790.6,-30.38,-7.25,90.92
3784.51,-31.22,-6.21,91.02
3770.65,-31.88,-5.01,91.12
3765.67,-32.33,-3.75,91.22
3765.79,-32.68,-2.54,91.32
3759.23,-32.95,-1.41,91.42
3756.2,-33.04,-0.35,91.52
3754.75,-33.1,0.69,91.62
3748.92,-33.04,1.7,91.72
3746.01,-32.87,2.63,91.82
3744.92,-32.57,3.43,91.92
3740.93,-32.18,4.04,92.02
3742.86,-31.75,4.4,92.12
3749.41,-31.27,4.52,92.22
3728.21,-30.74,4.44,92.32
3725.92,-30.3,4.24,92.42
3724.1,-29.87,3.95,92.52
3716.97,-29.49,3.57,92.62
3712.98,-29.14,3.06,92.72
3710.45,-28.75,2.42,92.82
3711.53,-28.46,1.64,92.92
3706.34,-28.29,0.85,93.02
3712.98,-28.26,0.14,93.12
3720.72,-28.29,-0.41,93.22
3710.2,-28.35,-0.78,93.32
3698.02,-28.47,-1.02,93.42
3701.64,-28.56,-1.13,93.52
3693.31,-28.67,-1.12,93.62
3695.36,-28.83,-0.96,93.72
3692.11,-28.98,-0.67,93.82
3689.46,-29.03,-0.3,93.92
3681.27,-29.08,0.07,94.02
3683.19,-29.08,0.38,94.12
3683.68,-28.94,0.58,94.22
3676.81,-28.9,0.7,94.32
3662.03,-28.85,0.77,94.42
3664.67,-28.76,0.8,94.52
3659.86,-28.67,0.77,94.62
3662.99,-28.59,0.67,94.72
3664.91,-28.49,0.46,94.82
3659.74,-28.4,0.15,94.92
3652.54,-28.41,-0.25,95.02
3649.3,-28.43,-0.73,95.12
3647.86,-28.47,-1.25,95.22
3644.02,-28.57,-1.75,95.32
3641.86,-28.8,-2.16,95.42
3646.66,-29.04,-2.41,95.52
3641.14,-29.31,-2.45,95.62
3632.4,-29.58,-2.27,95.72
3632.28,-29.9,-1.91,95.82
3638.27,-30.05,-1.43,95.92
3630.72,-30.23,-0.88,96.02
3624.61,-30.31,-0.28,96.12
3631.44,-30.34,0.37,96.22
3621.26,-30.3,1.09,96.32
3608.59,-30.24,1.87,96.42
3607.16,-30.07,2.6,96.52
3602.98,-29.79,3.21,96.62
3599.52,-29.37,3.61,96.72
3598.56,-28.97,3.79,96.82
3595.46,-28.56,3.78,96.92
3586.28,-28.21,3.64,97.02
3586.51,-27.81,3.39,97.12
3585.32,-27.43,3.03,97.22
3594.15,-27.12,2.54,97.32
3585.08,-26.89,1.91,97.42
3582.34,-26.61,1.2,97.52
3582.1,-26.47,0.46,97.62
3575.55,-26.49,-0.24,97.72
3567.22,-26.55,-0.87,97.82
3589.14,-26.62,-1.42,97.92
3572.1,-26.75,-1.9,98.02
3571.39,-26.97,-2.29,98.12
3560.8,-27.19,-2.49,98.22
3562.94,-27.51,-2.44,98.32
3557.59,-27.84,-2.11,98.42
3552.96,-28.09,-1.56,98.52
3556.88,-28.27,-0.89,98.62
3557,-28.32,-0.19,98.72
3540.85,-28.32,0.54,98.82
3539.78,-28.28,1.3,98.92
3534.09,-28.2,2.09,99.02
3542.51,-28,2.86,99.12
3538.24,-27.68,3.49,99.22
3531.01,-27.25,3.86,99.32
3525.32,-26.84,3.96,99.42
3536.22,-26.38,3.8,99.52
3524.85,-25.95,3.41,99.62
3513.72,-25.63,2.8,99.72
3516.32,-25.35,1.97,99.82
3514.9,-25.01,0.94,99.92
3518.93,-24.91,-0.23,100.02
3510.17,-24.92,-1.44,100.12
3504.85,-25.13,-2.59,100.22
3498.83,-25.42,-3.65,100.32
3502.14,-25.75,-4.63,100.42
3503.44,-26.25,-5.56,100.52
3506.04,-26.79,-6.42,100.62
3508.75,-27.43,-7.15,100.72
3498.59,-28.2,-7.66,100.82
3488.2,-29.03,-7.91,100.92
3488.79,-29.89,-7.86,101.02
3489.03,-30.69,-7.5,101.12
3493.28,-31.47,-6.87,101.22
3489.15,-32.24,-6.01,101.32
3482.42,-32.9,-4.99,101.42
3482.54,-33.34,-3.86,101.52
3470.4,-33.73,-2.66,101.62
3459.11,-34.05,-1.45,101.72
3461.58,-34.18,-0.25,101.82
3456.75,-34.2,0.9,101.92
3449.23,-34.06,1.96,102.02
3445,-33.85,2.91,102.12
3438.19,-33.56,3.75,102.22
3440.66,-33.18,4.45,102.32
3451.58,-32.7,4.94,102.42
3437.37,-32.16,5.14,102.52
3438.43,-31.58,5,102.62
3431.86,-30.99,4.53,102.72
3429.28,-30.49,3.82,102.82
3422.12,-30.1,2.99,102.92
3417.44,-29.82,2.12,103.02
3416.97,-29.64,1.25,103.12
3414.98,-29.49,0.37,103.22
3412.29,-29.43,-0.53,103.32
3415.57,-29.49,-1.43,103.42
3418.38,-29.62,-2.26,103.52
3410.3,-29.87,-2.96,103.62
3403.98,-30.25,-3.48,103.72
3400.59,-30.61,-3.81,103.82
3392.53,-31,-3.92,103.92
3392.41,-31.42,-3.79,104.02
3389.26,-31.85,-3.38,104.12
3387.5,-32.29,-2.72,104.22
3386.8,-32.59,-1.89,104.32
3384.24,-32.74,-0.99,104.42
3380.38,-32.85,-0.13,104.52
3380.38,-32.83,0.68,104.62
3377.58,-32.76,1.47,104.72
3372.22,-32.62,2.3,104.82
3363.25,-32.4,3.22,104.92
3350.33,-32.13,4.18,105.02
3345.8,-31.72,5.07,105.12
3351.61,-31.18,5.73,105.22
3352.66,-30.5,6.05,105.32
3348.12,-29.81,5.98,105.42
3345.33,-29.14,5.61,105.52
3342.89,-28.57,5.07,105.62
3332.9,-28.08,4.49,105.72
3332.67,-27.65,3.9,105.82
3332.21,-27.28,3.26,105.92
3326.75,-26.9,2.48,106.02
3321.65,-26.6,1.53,106.12
3317.71,-26.41,0.44,106.22
3326.63,-26.36,-0.69,106.32
3326.87,-26.44,-1.75,106.42
3330.23,-26.68,-2.68,106.52
3325.01,-26.98,-3.45,106.62
3316.89,-27.31,-4.04,106.72
3307.16,-27.74,-4.41,106.82
3305.89,-28.23,-4.49,106.92
3297.56,-28.76,-4.27,107.02
3302.53,-29.28,-3.77,107.12
3306.82,-29.66,-3.09,107.22
3312.84,-29.95,-2.32,107.32
3295.25,-30.18,-1.51,107.42
3284.84,-30.35,-0.64,107.52
3277.68,-30.41,0.32,107.62
3274.11,-30.45,1.39,107.72
3275.26,-30.31,2.53,107.82
3278.38,-30.06,3.66,107.92
3286.11,-29.64,4.73,108.02
3281.03,-29.16,5.66,108.12
3270.53,-28.61,6.36,108.22
3259.69,-27.89,6.77,108.32
3255.32,-27.16,6.81,108.42
3247.49,-26.37,6.51,108.52
3250.14,-25.67,5.96,108.62
3257.97,-25.09,5.32,108.72
3249.45,-24.58,4.65,108.82
3248.18,-24.13,3.92,108.92
3246.45,-23.73,3.05,109.02
3240.47,-23.35,1.93,109.12
3244.5,-23.08,0.58,109.22
3242.43,-22.96,-0.91,109.32
3240.47,-23.11,-2.39,109.42
3234.49,-23.38,-3.72,109.52
3234.26,-23.8,-4.85,109.62
3225.31,-24.31,-5.77,109.72
3232.2,-24.92,-6.53,109.82
3227.37,-25.6,-7.17,109.92
3238.98,-26.31,-7.69,110.02
3227.26,-27.09,-8.05,110.12
3220.83,-27.92,-8.17,110.22
3225.31,-28.82,-7.98,110.32
3214.64,-29.69,-7.5,110.42
3217.27,-30.49,-6.78,110.52
3204.09,-31.17,-5.92,110.62
3196.19,-31.73,-4.98,110.72
3197.33,-32.25,-4,110.82
3196.65,-32.69,-2.95,110.92
3202.49,-32.98,-1.84,111.02
3199.97,-33.17,-0.71,111.12
3191.38,-33.24,0.37,111.22
3179.15,-33.18,1.38,111.32
3172.3,-33.01,2.3,111.42
3178.81,-32.78,3.16,111.52
3171.95,-32.46,3.95,111.62
3170.24,-32.08,4.65,111.72
3162.82,-31.58,5.2,111.82
3158.83,-31.05,5.56,111.92
3157.69,-30.36,5.74,112.02
3160.43,-29.8,5.78,112.12
3160.32,-29.27,5.69,112.22
3149.83,-28.69,5.44,112.32
3146.98,-28.05,5.01,112.42
3148.46,-27.5,4.4,112.52
3145.16,-27.04,3.67,112.62
3138.56,-26.7,2.91,112.72
3134.24,-26.42,2.21,112.82
3127.76,-26.22,1.57,112.92
3133.78,-26.07,0.92,113.02
3131.28,-25.98,0.2,113.12
3125.71,-25.91,-0.61,113.22
3127.87,-25.91,-1.48,113.32
3125.82,-26.1,-2.3,113.42
3122.08,-26.37,-2.99,113.52
3116.85,-26.73,-3.51,113.62
3117.19,-27.08,-3.84,113.72
3115.6,-27.48,-4.03,113.82
3112.31,-27.92,-4.1,113.92
3117.31,-28.36,-4.07,114.02
3100.4,-28.75,-3.93,114.12
3098.82,-29.14,-3.65,114.22
3099.72,-29.57,-3.19,114.32
3114.81,-29.94,-2.54,114.42
3091.46,-30.21,-1.74,114.52
3089.64,-30.4,-0.78,114.62
3078.44,-30.48,0.27,114.72
3073.24,-30.46,1.4,114.82
3070.64,-30.37,2.55,114.92
3071.21,-30.12,3.65,115.02
3078.22,-29.68,4.61,115.12
3088.97,-29.21,5.36,115.22
3086.7,-28.61,5.87,115.32
3060.37,-27.99,6.17,115.42
3047.51,-27.34,6.29,115.52
3046.95,-26.72,6.23,115.62
3055.97,-26.04,5.95,115.72
3054.16,-25.42,5.4,115.82
3048.98,-24.83,4.56,115.92
3045.26,-24.26,3.46,116.02
3045.48,-23.9,2.17,116.12
3040.3,-23.72,0.75,116.22
3036.02,-23.65,-0.72,116.32
3036.36,-23.65,-2.21,116.42
3036.47,-23.89,-3.61,116.52
3037.93,-24.28,-4.81,116.62
3039.74,-24.84,-5.7,116.72
3037.03,-25.48,-6.21,116.82
3030.05,-26.18,-6.35,116.92
3027.69,-26.86,-6.24,117.02
3037.37,-27.51,-5.95,117.12
3025.22,-28.09,-5.45,117.22
3024.09,-28.62,-4.63,117.32
3014.43,-29.21,-3.37,117.42
3010.95,-29.7,-1.62,117.52
3004.44,-29.96,0.48,117.62
3009.04,-29.89,2.71,117.72
3001.97,-29.59,4.85,117.82
3003.09,-29.01,6.73,117.92
3000.85,-28.32,8.27,118.02
2991.99,-27.44,9.44,118.12
2978.1,-26.44,10.2,118.22
2975.3,-25.3,10.52,118.32
2976.53,-24.19,10.38,118.42
2979.67,-23.09,9.74,118.52
2972.39,-22.05,8.6,118.62
2970.72,-21.08,6.97,118.72
2971.39,-20.26,4.92,118.82
2967.92,-19.75,2.55,118.92
2973.85,-19.5,-0.01,119.02
2969.38,-19.47,-2.63,119.12
2966.47,-19.74,-5.19,119.22
2970.16,-20.27,-7.59,119.32
2964.35,-21.08,-9.69,119.42
2963.34,-22.13,-11.38,119.52
2964.35,-23.37,-12.56,119.62
2971.28,-24.69,-13.18,119.72
2972.17,-26.13,-13.22,119.82
2977.54,-27.54,-12.72,119.92
2956.64,-28.89,-11.71,120.02
2952.06,-30.13,-10.25,120.12
2949.83,-31.22,-8.38,120.22
2950.61,-32.11,-6.18,120.32
2932.32,-32.78,-3.76,120.42
2927.09,-33.18,-1.25,120.52
2926.09,-33.32,1.16,120.62
2930.32,-33.08,3.35,120.72
2929.43,-32.72,5.17,120.82
2914.3,-32.16,6.56,120.92
2908.18,-31.39,7.46,121.02
2905.74,-30.56,7.84,121.12
2908.29,-29.7,7.74,121.22
2905.18,-28.82,7.21,121.32
2902.85,-28.07,6.34,121.42
2895.97,-27.42,5.17,121.52
2892.86,-26.85,3.71,121.62
2892.42,-26.41,2.04,121.72
2888.98,-26.19,0.26,121.82
2893.31,-26.12,-1.47,121.92
2894.42,-26.36,-2.98,122.02
2897.63,-26.77,-4.15,122.12
2898.63,-27.2,-4.88,122.22
2889.42,-27.73,-5.16,122.32
2877.23,-28.38,-5,122.42
2875.46,-28.97,-4.48,122.52
2880.22,-29.45,-3.69,122.62
2892.31,-29.79,-2.7,122.72
2865.06,-30.07,-1.51,122.82
2866.16,-30.29,-0.17,122.92
2863.73,-30.38,1.28,123.02
2855.99,-30.25,2.69,123.12
2851.57,-29.9,3.91,123.22
2847.15,-29.42,4.83,123.32
2837.99,-28.89,5.42,123.42
2837.11,-28.34,5.68,123.52
2841.08,-27.73,5.62,123.62
2837.77,-27.07,5.24,123.72
2831.82,-26.51,4.54,123.82
2831.82,-26,3.52,123.92
2826.75,-25.62,2.25,124.02
2825.32,-25.35,0.8,124.12
2835.68,-25.23,-0.69,124.22
2825.87,-25.32,-2.14,124.32
2822.78,-25.6,-3.46,124.42
2827.74,-25.98,-4.62,124.52
2827.63,-26.46,-5.6,124.62
2823.55,-26.97,-6.39,124.72
2812.98,-27.72,-6.92,124.82
2809.35,-28.49,-7.18,124.92
2805.18,-29.22,-7.15,125.02
2811.99,-29.98,-6.83,125.12
2812.87,-30.71,-6.26,125.22
2806.27,-31.36,-5.49,125.32
2792.98,-31.96,-4.53,125.42
2786.06,-32.43,-3.47,125.52
2786.83,-32.77,-2.39,125.62
2788.92,-33,-1.32,125.72
2775.54,-33.11,-0.32,125.82
2773.12,-33.13,0.59,125.92
2768.19,-33.08,1.41,126.02
2769.73,-32.92,2.09,126.12
2767.54,-32.64,2.64,126.22
2765.79,-32.38,3.01,126.32
2765.68,-32.07,3.22,126.42
2762.94,-31.7,3.27,126.52
2755.61,-31.33,3.2,126.62
2754.4,-31,3.09,126.72
2747.63,-30.72,2.97,126.82
2742.93,-30.43,2.86,126.92
2745.88,-30.17,2.71,127.02
2738.45,-29.87,2.48,127.12
2732.77,-29.55,2.16,127.22
2732.44,-29.32,1.8,127.32
2727.32,-29.18,1.48,127.42
2727.54,-29.07,1.24,127.52
2721.97,-28.97,1.09,127.62
2722.52,-28.84,1.01,127.72
2725.35,-28.74,0.97,127.82
2716.63,-28.65,0.98,127.92
2714.46,-28.58,1.04,128.02
2713.37,-28.49,1.12,128.12
2709.66,-28.37,1.18,128.22
2704.55,-28.24,1.18,128.32
2703.79,-28.08,1.12,128.42
2701.83,-27.96,1.03,128.52
2696.06,-27.9,0.93,128.62
2690.09,-27.78,0.87,128.72
2689.87,-27.71,0.84,128.82
2690.2,-27.65,0.85,128.92
2684.33,-27.54,0.91,129.02
2682.48,-27.46,1.02,129.12
2683.79,-27.39,1.17,129.22
2676.73,-27.29,1.33,129.32
2671.52,-27.14,1.48,129.42
2669.9,-26.95,1.58,129.52
2665.34,-26.81,1.65,129.62
2664.48,-26.65,1.69,129.72
2670.22,-26.45,1.72,129.82
2662.85,-26.31,1.7,129.92
2658.3,-26.14,1.62,130.02
2654.4,-25.91,1.46,130.12
2658.63,-25.76,1.22,130.22
2653.86,-25.66,0.94,130.32
2653.54,-25.55,0.61,130.42
2643.15,-25.49,0.25,130.52
2637.42,-25.45,-0.14,130.62
2641.53,-25.45,-0.53,130.72
2633.64,-25.51,-0.9,130.82
2630.94,-25.62,-1.25,130.92
2630.94,-25.78,-1.58,131.02
2628.78,-25.91,-1.93,131.12
2626.94,-26.05,-2.31,131.22
2625.11,-26.3,-2.67,131.32
2631.91,-26.6,-2.96,131.42
2629,-26.91,-3.16,131.52
2617.77,-27.25,-3.29,131.62
2614,-27.59,-3.35,131.72
2615.51,-27.89,-3.37,131.82
2610.01,-28.24,-3.31,131.92
2611.63,-28.63,-3.17,132.02
2614.43,-28.96,-2.95,132.12
2597.41,-29.24,-2.68,132.22
2594.07,-29.51,-2.38,132.32
2591.92,-29.74,-2.06,132.42
2587.94,-29.97,-1.73,132.52
2589.34,-30.16,-1.39,132.62
2586.11,-30.27,-1.05,132.72
2578.48,-30.37,-0.72,132.82
2573.22,-30.45,-0.4,132.92
2575.91,-30.5,-0.11,133.02
2583.32,-30.49,0.16,133.12
2579.34,-30.47,0.38,133.22
2566.03,-30.43,0.54,133.32
2563.03,-30.35,0.63,133.42
2562.06,-30.26,0.69,133.52
2557.88,-30.21,0.74,133.62
2554.99,-30.16,0.8,133.72
2551.88,-30.06,0.85,133.82
2547.27,-29.98,0.89,133.92
2541.6,-29.88,0.9,134.02
2544.38,-29.77,0.9,134.12
2541.28,-29.7,0.93,134.22
2538.39,-29.63,1.01,134.32
2534.43,-29.52,1.15,134.42
2532.08,-29.43,1.36,134.52
2529.73,-29.3,1.65,134.62
2525.99,-29.15,2.01,134.72
2521.61,-28.95,2.42,134.82
2516.48,-28.74,2.81,134.92
2512.85,-28.46,3.1,135.02
2515.2,-28.06,3.25,135.12
2510.51,-27.7,3.28,135.22
2509.12,-27.38,3.26,135.32
2504.96,-27.08,3.26,135.42
2505.28,-26.77,3.29,135.52
2502.19,-26.46,3.31,135.62
2497.82,-26.1,3.25,135.72
2496.65,-25.72,3.08,135.82
2490.36,-25.41,2.8,135.92
2486.42,-25.12,2.42,136.02
2481.53,-24.87,1.97,136.12
2483.98,-24.67,1.46,136.22
2478.87,-24.48,0.88,136.32
2478.66,-24.41,0.23,136.42
2472.28,-24.38,-0.49,136.52
2471.01,-24.4,-1.24,136.62
2471.11,-24.52,-1.95,136.72
2478.45,-24.74,-2.58,136.82
2474.51,-25.03,-3.07,136.92
2470.47,-25.4,-3.42,137.02
2473.02,-25.71,-3.67,137.12
2464.74,-26.12,-3.85,137.22
2459.54,-26.48,-3.98,137.32
2449.14,-26.88,-4.01,137.42
2446.92,-27.31,-3.9,137.52
2447.66,-27.75,-3.61,137.62
2451.69,-28.16,-3.11,137.72
2451.26,-28.48,-2.43,137.82
2439.92,-28.75,-1.6,137.92
2439.5,-28.93,-0.7,138.02
2430.61,-29.02,0.2,138.12
2432.4,-28.97,1.06,138.22
2434.31,-28.83,1.82,138.32
2425.21,-28.63,2.47,138.42
2425,-28.38,2.96,138.52
2424.05,-28.08,3.3,138.62
2416.44,-27.68,3.46,138.72
2410.41,-27.28,3.43,138.82
2408.09,-26.94,3.19,138.92
2402.92,-26.64,2.73,139.02
2412.63,-26.25,2.06,139.12
2400.91,-26,1.25,139.22
2406.93,-25.88,0.41,139.32
2399.12,-25.89,-0.39,139.42
2389.21,-25.95,-1.09,139.52
2384.79,-26.1,-1.71,139.62
2388.05,-26.21,-2.26,139.72
2392.06,-26.44,-2.73,139.82
2390.9,-26.77,-3.08,139.92
2388.89,-27.13,-3.26,140.02
2388.89,-27.47,-3.3,140.12
2387.21,-27.81,-3.23,140.22
2384.05,-28.14,-3.12,140.32
2374.36,-28.45,-3,140.42
2371.84,-28.74,-2.87,140.52
2365.85,-29.04,-2.75,140.62
2369,-29.31,-2.62,140.72
2356.49,-29.57,-2.51,140.82
2349.77,-29.81,-2.39,140.92
2350.72,-30.08,-2.27,141.02
2364.9,-30.26,-2.16,141.12
2349.25,-30.52,-2.04,141.22
2339.28,-30.72,-1.9,141.32
2333.73,-30.88,-1.74,141.42
2334.67,-31.08,-1.57,141.52
2330.69,-31.26,-1.37,141.62
2340.54,-31.38,-1.13,141.72
2331.42,-31.49,-0.84,141.82
2330.69,-31.59,-0.45,141.92
2329.22,-31.67,0.02,142.02
2335.82,-31.71,0.58,142.12
2324.72,-31.63,1.19,142.22
2318.34,-31.48,1.86,142.32
2318.44,-31.34,2.56,142.42
2311.12,-31.09,3.3,142.52
2297.96,-30.77,4.07,142.62
2298.58,-30.36,4.85,142.72
2294.3,-29.86,5.53,142.82
2288.04,-29.3,6.07,142.92
2280.33,-28.67,6.4,143.02
2281.37,-27.92,6.53,143.12
2277.41,-27.25,6.51,143.22
2279.7,-26.64,6.35,143.32
2289.09,-25.99,6.04,143.42
2285.44,-25.33,5.55,143.52
2279.81,-24.75,4.84,143.62
2277.72,-24.16,3.96,143.72
2269.08,-23.78,2.96,143.82
2266.37,-23.53,1.94,143.92
2263.98,-23.33,0.92,144.02
2264.29,-23.21,-0.09,144.12
2271.27,-23.23,-1.08,144.22
2268.45,-23.35,-1.99,144.32
2256.7,-23.55,-2.77,144.42
2255.87,-23.88,-3.35,144.52
